Date - MST,Date,Hourly Profile,Season,Date (MPT),Date (MST),Calgary,Central,Edmonton,Losses,Northeast,Northwest,South,System Load
2/19/2021 11:00:00 PM,2/19/2021,OFF PEAK,WINTER,2/19/2021 11:00:00 PM,2/19/2021 11:00:00 PM,1046.6357011,1281.0563307,1395.2728688,244.2502942,1147.6898882,939.2700279,936.9417931,6991.116904
2/20/2021 12:00:00 AM,2/20/2021,OFF PEAK,WINTER,2/20/2021 12:00:00 AM,2/20/2021 12:00:00 AM,986.5232088,1256.8265211,1334.4717353,255.3246179,1134.3295303,937.4031444,912.1551336,6817.0338914
2/20/2021 1:00:00 AM,2/20/2021,OFF PEAK,WINTER,2/20/2021 1:00:00 AM,2/20/2021 1:00:00 AM,948.8014515,1254.6053629,1289.7271859,272.5159073,1126.2554656,919.3725199,905.0799598,6716.3578529
2/20/2021 2:00:00 AM,2/20/2021,OFF PEAK,WINTER,2/20/2021 2:00:00 AM,2/20/2021 2:00:00 AM,926.780902,1250.5073108,1264.7961787,280.2423036,1128.6075989,914.3827474,901.0996719,6666.4167133
2/20/2021 3:00:00 AM,2/20/2021,OFF PEAK,WINTER,2/20/2021 3:00:00 AM,2/20/2021 3:00:00 AM,916.8914455,1253.1354185,1276.4396966,274.0869702,1124.7493361,910.6290368,900.2631977,6656.1951014
2/20/2021 4:00:00 AM,2/20/2021,OFF PEAK,WINTER,2/20/2021 4:00:00 AM,2/20/2021 4:00:00 AM,919.3143933,1264.3747308,1299.7252502,282.2332528,1124.4529681,910.8626255,904.7462114,6705.7094321
2/20/2021 5:00:00 AM,2/20/2021,OFF PEAK,WINTER,2/20/2021 5:00:00 AM,2/20/2021 5:00:00 AM,944.5647125,1263.8896718,1344.9877781,269.103834,1127.1837258,896.0002024,911.0612313,6756.7911559
2/20/2021 6:00:00 AM,2/20/2021,OFF PEAK,WINTER,2/20/2021 6:00:00 AM,2/20/2021 6:00:00 AM,996.3833196,1281.5777963,1402.5621979,292.2324827,1138.8395315,892.2632717,931.021064,6934.8796637
2/20/2021 11:00:00 PM,2/20/2021,OFF PEAK,WINTER,2/20/2021 11:00:00 PM,2/20/2021 11:00:00 PM,1032.1331695,1269.8164301,1429.052644,268.0848945,1189.5047638,890.7198851,908.6454651,6987.9572521
2/21/2021 12:00:00 AM,2/21/2021,OFF PEAK,WINTER,2/21/2021 12:00:00 AM,2/21/2021 12:00:00 AM,970.5439907,1246.0615573,1358.4511617,249.99017,1190.1803666,889.790365,890.5840139,6795.6016252
2/21/2021 1:00:00 AM,2/21/2021,OFF PEAK,WINTER,2/21/2021 1:00:00 AM,2/21/2021 1:00:00 AM,931.6353596,1239.4373604,1328.7451009,252.904475,1188.7607155,881.6733722,879.1818832,6702.3382668
2/21/2021 2:00:00 AM,2/21/2021,OFF PEAK,WINTER,2/21/2021 2:00:00 AM,2/21/2021 2:00:00 AM,909.0619783,1235.8900533,1293.3931184,275.5970885,1187.6550899,879.9705912,877.7269655,6659.2948851
2/21/2021 3:00:00 AM,2/21/2021,OFF PEAK,WINTER,2/21/2021 3:00:00 AM,2/21/2021 3:00:00 AM,896.3834826,1231.3281846,1272.7225219,263.323125,1185.3517044,880.5590071,872.0863587,6601.7543843
2/21/2021 4:00:00 AM,2/21/2021,OFF PEAK,WINTER,2/21/2021 4:00:00 AM,2/21/2021 4:00:00 AM,897.2714734,1234.5488726,1271.2317274,295.6255667,1179.7751735,879.1758439,876.2262668,6633.8549243
2/21/2021 5:00:00 AM,2/21/2021,OFF PEAK,WINTER,2/21/2021 5:00:00 AM,2/21/2021 5:00:00 AM,917.6271363,1241.6902607,1287.4465237,272.1372459,1157.4651175,880.3056678,880.5961012,6637.2680531
2/21/2021 6:00:00 AM,2/21/2021,OFF PEAK,WINTER,2/21/2021 6:00:00 AM,2/21/2021 6:00:00 AM,955.0886073,1255.0792204,1326.7861994,248.1833389,1099.9214563,877.3310351,895.1742686,6657.564126
2/21/2021 11:00:00 PM,2/21/2021,OFF PEAK,WINTER,2/21/2021 11:00:00 PM,2/21/2021 11:00:00 PM,986.3705243,1200.9244438,1300.7552698,233.7019342,1182.5399536,871.3878855,877.2097796,6652.8897908
2/22/2021 12:00:00 AM,2/22/2021,OFF PEAK,WINTER,2/22/2021 12:00:00 AM,2/22/2021 12:00:00 AM,930.0313452,1197.4565743,1254.1467453,232.9519771,1143.6603613,860.4480214,853.6266758,6472.3217004
2/22/2021 1:00:00 AM,2/22/2021,OFF PEAK,WINTER,2/22/2021 1:00:00 AM,2/22/2021 1:00:00 AM,895.8073281,1211.0585754,1235.5688232,237.1513064,1151.0885371,878.4639134,846.9905877,6456.1290713
2/22/2021 2:00:00 AM,2/22/2021,OFF PEAK,WINTER,2/22/2021 2:00:00 AM,2/22/2021 2:00:00 AM,877.4739701,1214.3943075,1226.6007363,244.9387992,1145.8772551,880.7832349,848.1408372,6438.2091403
2/22/2021 3:00:00 AM,2/22/2021,OFF PEAK,WINTER,2/22/2021 3:00:00 AM,2/22/2021 3:00:00 AM,875.5594222,1215.5486418,1239.2693202,245.5215282,1134.265213,884.2323681,851.7633161,6446.1598096
2/22/2021 4:00:00 AM,2/22/2021,OFF PEAK,WINTER,2/22/2021 4:00:00 AM,2/22/2021 4:00:00 AM,896.2785568,1216.4558149,1265.3963097,243.9087446,1120.1387368,884.8037405,859.8177785,6486.7996818
2/22/2021 5:00:00 AM,2/22/2021,OFF PEAK,WINTER,2/22/2021 5:00:00 AM,2/22/2021 5:00:00 AM,959.2336231,1230.9175176,1320.0887979,247.884957,1128.5605337,839.0986018,875.9507354,6601.7347665
2/22/2021 6:00:00 AM,2/22/2021,OFF PEAK,WINTER,2/22/2021 6:00:00 AM,2/22/2021 6:00:00 AM,1094.6466723,1258.3892552,1432.0011219,257.3367609,1128.3701637,846.5505266,913.8494808,6931.1439814
2/22/2021 11:00:00 PM,2/22/2021,OFF PEAK,WINTER,2/22/2021 11:00:00 PM,2/22/2021 11:00:00 PM,1004.7717941,1231.8241441,1423.3922418,226.9682695,1113.1402116,810.0446168,905.3006688,6715.4419467
2/23/2021 12:00:00 AM,2/23/2021,OFF PEAK,WINTER,2/23/2021 12:00:00 AM,2/23/2021 12:00:00 AM,947.2252565,1220.1869921,1361.2764643,202.3939068,1121.725188,795.4869344,894.6215283,6542.9162704
2/23/2021 1:00:00 AM,2/23/2021,OFF PEAK,WINTER,2/23/2021 1:00:00 AM,2/23/2021 1:00:00 AM,913.0712094,1219.8443713,1333.4625111,253.2686042,1126.1113441,819.2411234,890.4564617,6555.4556252
2/23/2021 2:00:00 AM,2/23/2021,OFF PEAK,WINTER,2/23/2021 2:00:00 AM,2/23/2021 2:00:00 AM,895.8129311,1220.4236875,1308.6762513,189.0308073,1158.5118867,796.6755297,878.893021,6448.0241146
2/23/2021 3:00:00 AM,2/23/2021,OFF PEAK,WINTER,2/23/2021 3:00:00 AM,2/23/2021 3:00:00 AM,892.4677787,1224.0763936,1314.3877415,264.7374814,1158.3351234,789.290811,881.2044472,6524.4997768
2/23/2021 4:00:00 AM,2/23/2021,OFF PEAK,WINTER,2/23/2021 4:00:00 AM,2/23/2021 4:00:00 AM,910.0139158,1219.3772192,1333.6891482,225.1766372,1156.1568791,819.7532943,885.1767658,6549.3438596
2/23/2021 5:00:00 AM,2/23/2021,OFF PEAK,WINTER,2/23/2021 5:00:00 AM,2/23/2021 5:00:00 AM,971.6425928,1230.2595129,1393.4682053,252.7525076,1149.5500884,788.2023504,902.7003488,6688.5756062
2/23/2021 6:00:00 AM,2/23/2021,OFF PEAK,WINTER,2/23/2021 6:00:00 AM,2/23/2021 6:00:00 AM,1107.6951199,1266.9997079,1517.4782928,245.3740432,1153.1692611,842.3917634,938.5151609,7071.6233492
2/23/2021 11:00:00 PM,2/23/2021,OFF PEAK,WINTER,2/23/2021 11:00:00 PM,2/23/2021 11:00:00 PM,1024.3999612,1252.6327703,1398.1377941,252.6921102,1123.1245403,860.6641741,900.9422116,6812.5935618
2/24/2021 12:00:00 AM,2/24/2021,OFF PEAK,WINTER,2/24/2021 12:00:00 AM,2/24/2021 12:00:00 AM,968.1098771,1241.548816,1370.8976081,187.0206289,1142.4531791,857.0432948,883.4416779,6650.5150819
2/24/2021 1:00:00 AM,2/24/2021,OFF PEAK,WINTER,2/24/2021 1:00:00 AM,2/24/2021 1:00:00 AM,934.1253219,1243.7653876,1338.0318239,186.4497805,1155.8517023,849.9019469,887.7837609,6595.909724
2/24/2021 2:00:00 AM,2/24/2021,OFF PEAK,WINTER,2/24/2021 2:00:00 AM,2/24/2021 2:00:00 AM,917.3938804,1247.0986249,1311.3222953,229.9952624,1162.6668851,848.3326347,889.0546724,6605.8642552
2/24/2021 3:00:00 AM,2/24/2021,OFF PEAK,WINTER,2/24/2021 3:00:00 AM,2/24/2021 3:00:00 AM,916.632578,1254.7958094,1327.6955742,205.0290588,1168.2868315,848.1109608,890.7374726,6611.2882853
2/24/2021 4:00:00 AM,2/24/2021,OFF PEAK,WINTER,2/24/2021 4:00:00 AM,2/24/2021 4:00:00 AM,939.3663452,1256.0181458,1330.2419242,205.2772673,1167.8726175,850.0885311,898.71314,6647.5779711
2/24/2021 5:00:00 AM,2/24/2021,OFF PEAK,WINTER,2/24/2021 5:00:00 AM,2/24/2021 5:00:00 AM,1004.6117584,1263.6759279,1377.2694928,220.6960964,1163.5982567,848.7699329,908.1557551,6786.7772202
2/24/2021 6:00:00 AM,2/24/2021,OFF PEAK,WINTER,2/24/2021 6:00:00 AM,2/24/2021 6:00:00 AM,1142.9144441,1282.0758166,1488.954144,230.2010504,1143.3585627,839.7074937,957.4755881,7084.6870996
2/24/2021 11:00:00 PM,2/24/2021,OFF PEAK,WINTER,2/24/2021 11:00:00 PM,2/24/2021 11:00:00 PM,1025.8301667,1275.5118335,1437.1868732,259.9092479,1120.1711841,930.4508827,909.8247944,6958.8849825
2/25/2021 12:00:00 AM,2/25/2021,OFF PEAK,WINTER,2/25/2021 12:00:00 AM,2/25/2021 12:00:00 AM,965.4472559,1260.8938269,1350.6009855,252.3451089,1122.204118,938.0294097,887.1369162,6776.6576211
2/25/2021 1:00:00 AM,2/25/2021,OFF PEAK,WINTER,2/25/2021 1:00:00 AM,2/25/2021 1:00:00 AM,931.422875,1244.7294695,1315.5988311,264.0999919,1136.1934003,912.128743,877.4506519,6681.6239627
2/25/2021 2:00:00 AM,2/25/2021,OFF PEAK,WINTER,2/25/2021 2:00:00 AM,2/25/2021 2:00:00 AM,909.9441232,1242.7658042,1306.0486447,267.1838075,1143.3156964,918.2259303,873.9238325,6661.4078388
2/25/2021 3:00:00 AM,2/25/2021,OFF PEAK,WINTER,2/25/2021 3:00:00 AM,2/25/2021 3:00:00 AM,907.2125029,1245.8093476,1299.3192265,251.1655622,1149.1151859,930.1419405,877.9472602,6660.7110258
2/25/2021 4:00:00 AM,2/25/2021,OFF PEAK,WINTER,2/25/2021 4:00:00 AM,2/25/2021 4:00:00 AM,923.1780122,1250.8055532,1329.4156009,268.5620284,1150.4634319,913.0821968,882.1420527,6717.6488761
2/25/2021 5:00:00 AM,2/25/2021,OFF PEAK,WINTER,2/25/2021 5:00:00 AM,2/25/2021 5:00:00 AM,983.4946934,1267.7502461,1361.7119,296.6731269,1152.9589637,912.3006095,896.43297,6871.3225096
2/25/2021 6:00:00 AM,2/25/2021,OFF PEAK,WINTER,2/25/2021 6:00:00 AM,2/25/2021 6:00:00 AM,1118.1450706,1311.5120178,1507.5158877,211.1912194,1153.3150264,912.960783,934.9695249,7149.6095298
2/25/2021 11:00:00 PM,2/25/2021,OFF PEAK,WINTER,2/25/2021 11:00:00 PM,2/25/2021 11:00:00 PM,1016.8765704,1267.1872428,1444.9011121,241.5345713,1129.4754308,940.9987909,912.0143182,6952.9880365
2/26/2021 12:00:00 AM,2/26/2021,OFF PEAK,WINTER,2/26/2021 12:00:00 AM,2/26/2021 12:00:00 AM,958.2511527,1253.6719114,1379.6297924,218.5450088,1115.384826,933.0695849,889.3003615,6747.8526377
2/26/2021 1:00:00 AM,2/26/2021,OFF PEAK,WINTER,2/26/2021 1:00:00 AM,2/26/2021 1:00:00 AM,923.4078793,1245.3833669,1339.2556141,245.6233949,1105.2649129,945.2384479,877.0595628,6681.2331788
2/26/2021 2:00:00 AM,2/26/2021,OFF PEAK,WINTER,2/26/2021 2:00:00 AM,2/26/2021 2:00:00 AM,903.8901133,1238.9781175,1322.8157544,245.6317303,1094.9846722,955.0647096,872.0117777,6633.376875
2/26/2021 3:00:00 AM,2/26/2021,OFF PEAK,WINTER,2/26/2021 3:00:00 AM,2/26/2021 3:00:00 AM,897.0398494,1245.6139514,1334.0914252,279.7657659,1100.5548418,953.2180942,873.5617613,6683.8456892
2/26/2021 4:00:00 AM,2/26/2021,OFF PEAK,WINTER,2/26/2021 4:00:00 AM,2/26/2021 4:00:00 AM,918.5324555,1251.4404413,1360.9441538,198.491054,1099.6261706,922.8694464,881.4676674,6633.371389
2/26/2021 5:00:00 AM,2/26/2021,OFF PEAK,WINTER,2/26/2021 5:00:00 AM,2/26/2021 5:00:00 AM,976.359185,1264.2683259,1431.9701407,236.5738383,1108.5794637,900.4886546,897.2401934,6815.4798016
2/26/2021 6:00:00 AM,2/26/2021,OFF PEAK,WINTER,2/26/2021 6:00:00 AM,2/26/2021 6:00:00 AM,1104.6203342,1307.2482939,1554.2323036,220.0012495,1120.2521529,876.1811169,934.6476933,7117.1831443
2/26/2021 11:00:00 PM,2/26/2021,OFF PEAK,WINTER,2/26/2021 11:00:00 PM,2/26/2021 11:00:00 PM,1068.3221432,1281.2575934,1479.3126903,216.3322621,1191.6308885,852.3683598,907.1470583,6996.3709956
2/27/2021 12:00:00 AM,2/27/2021,OFF PEAK,WINTER,2/27/2021 12:00:00 AM,2/27/2021 12:00:00 AM,1009.9287801,1285.2009093,1421.5559281,199.6165347,1188.6710424,862.0906463,886.5713414,6853.6351823
2/27/2021 1:00:00 AM,2/27/2021,OFF PEAK,WINTER,2/27/2021 1:00:00 AM,2/27/2021 1:00:00 AM,971.3278119,1273.9752218,1355.8422029,211.1369074,1192.3765061,864.941028,878.3725714,6747.9722495
2/27/2021 2:00:00 AM,2/27/2021,OFF PEAK,WINTER,2/27/2021 2:00:00 AM,2/27/2021 2:00:00 AM,948.7150937,1269.684116,1336.1835861,200.3233337,1197.5922473,865.3351912,869.2465592,6687.0801272
2/27/2021 3:00:00 AM,2/27/2021,OFF PEAK,WINTER,2/27/2021 3:00:00 AM,2/27/2021 3:00:00 AM,940.9832985,1251.4911667,1331.4399871,228.6960133,1202.9158294,864.0835309,862.5291614,6682.1389873
2/27/2021 4:00:00 AM,2/27/2021,OFF PEAK,WINTER,2/27/2021 4:00:00 AM,2/27/2021 4:00:00 AM,946.068337,1265.0889343,1381.795923,191.642763,1194.0222166,865.4044621,869.7798875,6713.8025235
2/27/2021 5:00:00 AM,2/27/2021,OFF PEAK,WINTER,2/27/2021 5:00:00 AM,2/27/2021 5:00:00 AM,970.3739508,1280.0435905,1417.52445,234.8046263,1193.9498363,873.7548507,872.2172724,6842.668577
2/27/2021 6:00:00 AM,2/27/2021,OFF PEAK,WINTER,2/27/2021 6:00:00 AM,2/27/2021 6:00:00 AM,1020.6395248,1289.8833865,1471.8362609,242.6616595,1181.9451322,865.5120963,911.879897,6984.3579572
2/27/2021 11:00:00 PM,2/27/2021,OFF PEAK,WINTER,2/27/2021 11:00:00 PM,2/27/2021 11:00:00 PM,1037.9512401,1299.1626842,1439.5969795,228.0893941,1203.2776617,952.6058209,895.1129211,7055.7967016
2/28/2021 12:00:00 AM,2/28/2021,OFF PEAK,WINTER,2/28/2021 12:00:00 AM,2/28/2021 12:00:00 AM,978.0867794,1257.7333052,1364.2720824,237.4670605,1191.6320072,948.7866366,872.2814844,6850.2593557
2/28/2021 1:00:00 AM,2/28/2021,OFF PEAK,WINTER,2/28/2021 1:00:00 AM,2/28/2021 1:00:00 AM,937.2911523,1241.7930005,1300.0594826,267.9012759,1186.7539406,942.5788762,862.4659866,6738.8437147
2/28/2021 2:00:00 AM,2/28/2021,OFF PEAK,WINTER,2/28/2021 2:00:00 AM,2/28/2021 2:00:00 AM,913.4250541,1229.0232157,1271.7575331,237.954681,1199.7594599,934.5157113,873.6805556,6660.1162107
2/28/2021 3:00:00 AM,2/28/2021,OFF PEAK,WINTER,2/28/2021 3:00:00 AM,2/28/2021 3:00:00 AM,900.1857454,1227.6214165,1295.4122001,263.1876397,1204.8817657,936.1838356,858.7668432,6686.2394462
2/28/2021 4:00:00 AM,2/28/2021,OFF PEAK,WINTER,2/28/2021 4:00:00 AM,2/28/2021 4:00:00 AM,901.3956013,1233.9352454,1314.8682035,258.2153015,1201.5678497,932.4790299,852.7415478,6695.2027791
2/28/2021 5:00:00 AM,2/28/2021,OFF PEAK,WINTER,2/28/2021 5:00:00 AM,2/28/2021 5:00:00 AM,922.8333329,1243.3957902,1322.6660808,252.1227007,1192.9892975,937.1267896,862.9378862,6734.0718779
2/28/2021 6:00:00 AM,2/28/2021,OFF PEAK,WINTER,2/28/2021 6:00:00 AM,2/28/2021 6:00:00 AM,964.373874,1269.7363588,1361.1186093,261.1468727,1208.2796685,915.2275544,884.8776259,6864.7605636
2/28/2021 11:00:00 PM,2/28/2021,OFF PEAK,WINTER,2/28/2021 11:00:00 PM,2/28/2021 11:00:00 PM,975.3562814,1259.5714189,1374.0687446,202.7746713,1191.340589,936.130548,859.279928,6798.5221812
3/1/2021 12:00:00 AM,3/1/2021,OFF PEAK,WINTER,3/1/2021 12:00:00 AM,3/1/2021 12:00:00 AM,917.3028288,1240.8368869,1306.4743856,253.0071693,1199.5388954,926.6031968,843.5731767,6687.3365395
3/1/2021 1:00:00 AM,3/1/2021,OFF PEAK,WINTER,3/1/2021 1:00:00 AM,3/1/2021 1:00:00 AM,885.3374365,1231.5985559,1270.8573591,216.2386002,1177.4433152,921.1378049,835.841297,6538.4543688
3/1/2021 2:00:00 AM,3/1/2021,OFF PEAK,WINTER,3/1/2021 2:00:00 AM,3/1/2021 2:00:00 AM,870.8952942,1231.0622617,1274.2960019,215.6875148,1174.2770225,919.5343422,837.8710736,6523.6235109
3/1/2021 3:00:00 AM,3/1/2021,OFF PEAK,WINTER,3/1/2021 3:00:00 AM,3/1/2021 3:00:00 AM,871.9890641,1238.0709974,1284.0608853,219.6192173,1173.8815657,919.6629304,838.1069528,6545.391613
3/1/2021 4:00:00 AM,3/1/2021,OFF PEAK,WINTER,3/1/2021 4:00:00 AM,3/1/2021 4:00:00 AM,893.2558678,1232.7891557,1296.2662522,220.2421613,1174.3018459,918.6599976,845.4988721,6581.0141526
3/1/2021 5:00:00 AM,3/1/2021,OFF PEAK,WINTER,3/1/2021 5:00:00 AM,3/1/2021 5:00:00 AM,955.977516,1240.3495504,1350.3375545,242.0208168,1183.7357153,924.2527151,866.8433346,6763.5172027
3/1/2021 6:00:00 AM,3/1/2021,OFF PEAK,WINTER,3/1/2021 6:00:00 AM,3/1/2021 6:00:00 AM,1092.8943405,1284.9424928,1463.3797076,259.7720308,1192.1619178,920.8728096,908.0389702,7122.0622693
3/1/2021 11:00:00 PM,3/1/2021,OFF PEAK,WINTER,3/1/2021 11:00:00 PM,3/1/2021 11:00:00 PM,984.4546153,1232.1679563,1352.5641125,250.2772404,1126.8221008,891.4625771,874.2848918,6712.0334942
3/2/2021 12:00:00 AM,3/2/2021,OFF PEAK,WINTER,3/2/2021 12:00:00 AM,3/2/2021 12:00:00 AM,927.6558034,1219.7895009,1290.6915252,202.4290112,1154.3159117,879.5756139,857.0469402,6531.5043065
3/2/2021 1:00:00 AM,3/2/2021,OFF PEAK,WINTER,3/2/2021 1:00:00 AM,3/2/2021 1:00:00 AM,896.2687068,1210.6657155,1257.5844319,219.0828983,1148.8338139,902.7221365,844.9971923,6480.1548952
3/2/2021 2:00:00 AM,3/2/2021,OFF PEAK,WINTER,3/2/2021 2:00:00 AM,3/2/2021 2:00:00 AM,881.4974178,1209.0633366,1249.3913744,215.2090402,1157.133751,905.3924337,837.7700091,6455.4573628
3/2/2021 3:00:00 AM,3/2/2021,OFF PEAK,WINTER,3/2/2021 3:00:00 AM,3/2/2021 3:00:00 AM,879.1594844,1216.3934606,1256.4493625,208.7298204,1147.6364032,908.2474475,837.7179523,6454.3339309
3/2/2021 4:00:00 AM,3/2/2021,OFF PEAK,WINTER,3/2/2021 4:00:00 AM,3/2/2021 4:00:00 AM,901.3249208,1221.5109378,1268.6664538,212.5330999,1146.0904093,894.3161027,840.2045069,6484.6464312
3/2/2021 5:00:00 AM,3/2/2021,OFF PEAK,WINTER,3/2/2021 5:00:00 AM,3/2/2021 5:00:00 AM,965.9778293,1236.8128219,1330.1308455,233.458278,1149.3126517,828.4513233,858.8678814,6603.0116311
3/2/2021 6:00:00 AM,3/2/2021,OFF PEAK,WINTER,3/2/2021 6:00:00 AM,3/2/2021 6:00:00 AM,1103.314171,1276.4765444,1454.1231352,249.0432991,1161.2621444,851.5820817,899.4185561,6995.2199319
3/2/2021 11:00:00 PM,3/2/2021,OFF PEAK,WINTER,3/2/2021 11:00:00 PM,3/2/2021 11:00:00 PM,981.7607392,1250.8652442,1374.4587179,189.6153069,1159.2867339,848.3515227,843.5053589,6647.8436237
3/3/2021 12:00:00 AM,3/3/2021,OFF PEAK,WINTER,3/3/2021 12:00:00 AM,3/3/2021 12:00:00 AM,928.1429166,1256.2208835,1323.5027262,142.6555183,1164.5591586,871.4770472,825.3184486,6511.876699
3/3/2021 1:00:00 AM,3/3/2021,OFF PEAK,WINTER,3/3/2021 1:00:00 AM,3/3/2021 1:00:00 AM,896.7441886,1255.4120016,1278.6565028,237.7000037,1171.0204864,872.2500554,817.1161668,6528.8994053
3/3/2021 2:00:00 AM,3/3/2021,OFF PEAK,WINTER,3/3/2021 2:00:00 AM,3/3/2021 2:00:00 AM,879.0432165,1243.340064,1260.9825541,235.6070307,1165.6194618,854.0622766,813.1870079,6451.8416116
3/3/2021 3:00:00 AM,3/3/2021,OFF PEAK,WINTER,3/3/2021 3:00:00 AM,3/3/2021 3:00:00 AM,876.9251406,1238.163956,1273.215704,253.0557462,1171.3294404,837.1241468,816.8914277,6466.7055617
3/3/2021 4:00:00 AM,3/3/2021,OFF PEAK,WINTER,3/3/2021 4:00:00 AM,3/3/2021 4:00:00 AM,894.5528447,1241.9535213,1286.3288316,242.4047732,1164.7261034,830.819301,818.8774271,6479.6628023
3/3/2021 5:00:00 AM,3/3/2021,OFF PEAK,WINTER,3/3/2021 5:00:00 AM,3/3/2021 5:00:00 AM,954.6425945,1266.7382527,1355.3429994,222.8725248,1156.359701,820.3035527,840.3736909,6616.633316
3/3/2021 6:00:00 AM,3/3/2021,OFF PEAK,WINTER,3/3/2021 6:00:00 AM,3/3/2021 6:00:00 AM,1091.431032,1306.0012221,1482.6042648,212.1727386,1164.1248712,842.9369579,881.4681787,6980.7392653
3/3/2021 11:00:00 PM,3/3/2021,OFF PEAK,WINTER,3/3/2021 11:00:00 PM,3/3/2021 11:00:00 PM,978.9355456,1223.352957,1338.2436122,193.6592417,1072.901787,819.4756073,863.8577826,6490.4265334
3/4/2021 12:00:00 AM,3/4/2021,OFF PEAK,WINTER,3/4/2021 12:00:00 AM,3/4/2021 12:00:00 AM,923.8705614,1197.1317483,1273.7823716,230.8970433,1065.5441552,801.8941097,843.0759551,6336.1959446
3/4/2021 1:00:00 AM,3/4/2021,OFF PEAK,WINTER,3/4/2021 1:00:00 AM,3/4/2021 1:00:00 AM,896.7353406,1187.0642802,1239.7356959,167.8590115,1067.4089933,822.3730046,838.3898422,6219.5661683
3/4/2021 2:00:00 AM,3/4/2021,OFF PEAK,WINTER,3/4/2021 2:00:00 AM,3/4/2021 2:00:00 AM,883.3191885,1205.4271022,1226.0533409,217.5715632,1070.1021453,830.7018929,837.068447,6270.24368
3/4/2021 3:00:00 AM,3/4/2021,OFF PEAK,WINTER,3/4/2021 3:00:00 AM,3/4/2021 3:00:00 AM,883.6451422,1210.2249587,1218.0013814,222.6970158,1070.2146266,885.6701383,835.1318265,6325.5850895
3/4/2021 4:00:00 AM,3/4/2021,OFF PEAK,WINTER,3/4/2021 4:00:00 AM,3/4/2021 4:00:00 AM,903.5821037,1210.8666144,1235.7787512,237.1324852,1076.1305724,837.4079013,840.5752854,6341.4737136
3/4/2021 5:00:00 AM,3/4/2021,OFF PEAK,WINTER,3/4/2021 5:00:00 AM,3/4/2021 5:00:00 AM,965.5080708,1223.1898088,1298.7844556,238.1811781,1096.0447627,836.0185619,855.2498998,6512.9767377
3/4/2021 6:00:00 AM,3/4/2021,OFF PEAK,WINTER,3/4/2021 6:00:00 AM,3/4/2021 6:00:00 AM,1101.0406398,1233.7017454,1419.4744987,263.7940948,1092.3785941,784.006505,888.720167,6783.1162448
3/4/2021 11:00:00 PM,3/4/2021,OFF PEAK,WINTER,3/4/2021 11:00:00 PM,3/4/2021 11:00:00 PM,976.8143642,1213.5021852,1374.5461354,179.7121667,1108.4974967,934.2281192,869.0044897,6656.3049571
3/5/2021 12:00:00 AM,3/5/2021,OFF PEAK,WINTER,3/5/2021 12:00:00 AM,3/5/2021 12:00:00 AM,917.8747472,1199.968298,1321.2915925,183.5813251,1098.2197345,922.7162419,840.7243975,6484.3763367
3/5/2021 1:00:00 AM,3/5/2021,OFF PEAK,WINTER,3/5/2021 1:00:00 AM,3/5/2021 1:00:00 AM,881.969678,1192.9885517,1284.0721669,179.464274,1086.9941673,908.3203065,833.2320068,6367.0411512
3/5/2021 2:00:00 AM,3/5/2021,OFF PEAK,WINTER,3/5/2021 2:00:00 AM,3/5/2021 2:00:00 AM,867.2478459,1191.1446954,1268.6497997,230.8431442,1103.1894795,914.3007805,829.6972508,6405.072996
3/5/2021 3:00:00 AM,3/5/2021,OFF PEAK,WINTER,3/5/2021 3:00:00 AM,3/5/2021 3:00:00 AM,865.7688377,1187.6598085,1267.532033,192.1205188,1082.5310388,920.2114903,829.5423387,6345.3660658
3/5/2021 4:00:00 AM,3/5/2021,OFF PEAK,WINTER,3/5/2021 4:00:00 AM,3/5/2021 4:00:00 AM,886.143972,1192.3131146,1271.2020945,199.0862729,1085.5542767,919.5948467,839.1208233,6393.0154007
3/5/2021 5:00:00 AM,3/5/2021,OFF PEAK,WINTER,3/5/2021 5:00:00 AM,3/5/2021 5:00:00 AM,947.0913578,1211.3811994,1327.8329875,227.1387849,1088.4246016,883.2204724,856.7404559,6541.8298595
3/5/2021 6:00:00 AM,3/5/2021,OFF PEAK,WINTER,3/5/2021 6:00:00 AM,3/5/2021 6:00:00 AM,1078.1908572,1252.9384884,1458.103632,228.0087394,1100.1866553,933.5464077,892.1723179,6943.1470979
3/5/2021 11:00:00 PM,3/5/2021,OFF PEAK,WINTER,3/5/2021 11:00:00 PM,3/5/2021 11:00:00 PM,976.3215955,1192.6822966,1357.6824152,182.0438987,1126.0556352,902.5087866,862.46586,6599.7604878
3/6/2021 12:00:00 AM,3/6/2021,OFF PEAK,WINTER,3/6/2021 12:00:00 AM,3/6/2021 12:00:00 AM,915.5612154,1176.3227286,1297.2711535,148.4392229,1116.7399278,828.9116855,841.4680911,6324.7140248
3/6/2021 1:00:00 AM,3/6/2021,OFF PEAK,WINTER,3/6/2021 1:00:00 AM,3/6/2021 1:00:00 AM,877.2668877,1164.7026148,1243.0404684,201.9583158,1109.8362583,866.8964794,831.6306311,6295.3316555
3/6/2021 2:00:00 AM,3/6/2021,OFF PEAK,WINTER,3/6/2021 2:00:00 AM,3/6/2021 2:00:00 AM,856.2946993,1162.3132962,1223.8174264,202.043738,1111.524698,868.4364738,826.4307918,6250.8611235
