date,atc_sk_export,atc_sk_import,atc_wecc_export,atc_wecc_import,bc,mt,sk,ttc_sk_export,ttc_sk_import,ttc_wecc_export,ttc_wecc_import,wecc,imported,exported,total_flow
2022-02-04 06:00:00,-153,153,-935,484,403,80.808,0,-153,153,-1000,1110,483.808,483.808,0.0,483.808
2022-02-04 07:00:00,-153,153,-935,778,635,91.776,0,-153,153,-1000,1110,726.776,726.776,0.0,726.776
2022-02-04 08:00:00,-153,153,-935,720,629,90.744,0,-153,153,-1000,1110,719.744,719.744,0.0,719.744
2022-02-04 09:00:00,-153,153,-935,720,350,199.616,0,-153,153,-1000,1110,549.616,549.616,0.0,549.616
2022-02-04 10:00:00,-153,153,-935,767,350,199.552,0,-153,153,-1000,1110,549.552,549.552,0.0,549.552
2022-02-04 11:00:00,-153,153,-935,769,300,199.584,0,-153,153,-1000,1110,499.584,499.584,0.0,499.584
2022-02-04 12:00:00,-153,153,-935,750,325,199.648,0,-153,153,-1000,1110,524.648,524.648,0.0,524.648
2022-02-04 13:00:00,-153,153,-935,750,225,199.616,-25,-153,153,-1000,1110,424.616,424.616,-25.0,399.616
2022-02-04 14:00:00,-153,153,-935,747,225,199.552,-50,-153,153,-1000,1110,424.552,424.552,-50.0,374.552
2022-02-04 15:00:00,-153,153,-935,769,225,199.584,-25,-153,153,-1000,1110,424.584,424.584,-25.0,399.584
2022-02-04 16:00:00,-153,153,-935,772,325,199.552,0,-153,153,-1000,1110,524.552,524.552,0.0,524.552
2022-02-04 17:00:00,-153,153,-935,691,300,199.616,-25,-153,153,-1000,1110,499.616,499.616,-25.0,474.616
2022-02-04 18:00:00,-153,153,-935,693,300,199.616,0,-153,153,-1000,1110,499.616,499.616,0.0,499.616
2022-02-04 19:00:00,-153,153,-935,680,300,199.552,0,-153,153,-1000,1110,499.552,499.552,0.0,499.552
2022-02-04 20:00:00,-153,153,-935,681,300,199.552,0,-153,153,-1000,1110,499.552,499.552,0.0,499.552
2022-02-04 21:00:00,-153,153,-935,777,300,199.584,0,-153,153,-1000,1110,499.584,499.584,0.0,499.584
2022-02-04 22:00:00,-153,153,-935,772,300,199.584,0,-153,153,-1000,1110,499.584,499.584,0.0,499.584
2022-02-04 23:00:00,-153,153,-935,496,250,199.712,0,-153,153,-1000,1110,449.712,449.712,0.0,449.712
2022-02-05 00:00:00,-153,153,-935,461,150,199.52,0,-153,153,-1000,1110,349.52,349.52,0.0,349.52
2022-02-05 01:00:00,-153,153,-935,461,50,199.584,0,-153,153,-1000,1110,249.584,249.584,0.0,249.584
2022-02-05 02:00:00,-153,153,-935,461,0,199.584,0,-153,153,-1000,1110,199.584,199.584,0.0,199.584
2022-02-05 03:00:00,-153,153,-935,461,0,199.552,0,-153,153,-1000,1110,199.552,199.552,0.0,199.552
2022-02-05 04:00:00,-153,153,-935,461,0,198.584,0,-153,153,-1000,1110,198.584,198.584,0.0,198.584
2022-02-05 05:00:00,-153,153,-935,461,0,198.584,0,-153,153,-1000,1110,198.584,198.584,0.0,198.584
2022-02-05 06:00:00,-153,153,-935,461,0,199.584,0,-153,153,-1000,1110,199.584,199.584,0.0,199.584
2022-02-05 07:00:00,-153,153,-935,532,100,199.584,0,-153,153,-1000,1110,299.584,299.584,0.0,299.584
2022-02-05 08:00:00,-153,153,-935,532,100,199.52,0,-153,153,-1000,1110,299.52,299.52,0.0,299.52
2022-02-05 09:00:00,-153,153,-935,532,200,199.552,0,-153,153,-1000,1110,399.552,399.552,0.0,399.552
2022-02-05 10:00:00,-153,153,-935,532,339,192.52,0,-153,153,-1000,1110,531.52,531.52,0.0,531.52
2022-02-05 11:00:00,-153,153,-935,532,250,199.52,0,-153,153,-1000,1110,449.52,449.52,0.0,449.52
2022-02-05 12:00:00,-153,153,-935,532,150,275.36,0,-153,153,-1000,1110,425.36,425.36,0.0,425.36
2022-02-05 13:00:00,-153,153,-935,532,244,287.36,0,-153,153,-1000,1110,531.36,531.36,0.0,531.36
2022-02-05 14:00:00,-153,153,-935,532,244,287.392,0,-153,153,-1000,1110,531.392,531.392,0.0,531.392
2022-02-05 15:00:00,-153,153,-935,532,244,287.424,0,-153,153,-1000,1110,531.424,531.424,0.0,531.424
2022-02-05 16:00:00,-153,153,-935,532,289,218.488,0,-153,153,-1000,1110,507.488,507.488,0.0,507.488
2022-02-05 17:00:00,-153,153,-935,526,285,240.424,0,-153,153,-1000,1110,525.424,525.424,0.0,525.424
2022-02-05 18:00:00,-153,153,-935,526,378,147.616,75,-153,153,-1000,1110,525.616,600.616,0.0,600.616
2022-02-05 19:00:00,-153,153,-935,532,382,149.648,142,-153,153,-1000,1110,531.648,673.648,0.0,673.648
2022-02-05 20:00:00,-153,153,-935,532,382,149.648,153,-153,153,-1000,1110,531.648,684.648,0.0,684.648
2022-02-05 21:00:00,-153,153,-935,532,382,149.584,153,-153,153,-1000,1110,531.584,684.5840000000001,0.0,684.584
2022-02-05 22:00:00,-153,153,-935,532,382,149.648,142,-153,153,-1000,1110,531.648,673.648,0.0,673.648
2022-02-05 23:00:00,-153,153,-935,461,331,129.744,100,-153,153,-1000,1110,460.744,560.744,0.0,560.744
2022-02-06 00:00:00,-153,153,-935,463,332,129.68,25,-153,153,-1000,1110,461.68,486.68,0.0,486.68
2022-02-06 01:00:00,-153,153,-935,463,150,130.744,25,-153,153,-1000,1110,280.744,305.744,0.0,305.744
2022-02-06 02:00:00,-153,153,-935,463,0,230.552,0,-153,153,-1000,1110,230.552,230.552,0.0,230.552
2022-02-06 03:00:00,-153,153,-935,463,0,194.552,0,-153,153,-1000,1110,194.552,194.552,0.0,194.552
2022-02-06 04:00:00,-153,153,-935,463,50,194.584,0,-153,153,-1000,1110,244.584,244.584,0.0,244.584
2022-02-06 05:00:00,-153,153,-935,463,0,194.648,0,-153,153,-1000,1110,194.648,194.648,0.0,194.648
2022-02-06 06:00:00,-153,153,-935,463,0,194.616,0,-153,153,-1000,1110,194.616,194.616,0.0,194.616
2022-02-06 07:00:00,-153,153,-935,532,250,194.552,0,-153,153,-1000,1110,444.552,444.552,0.0,444.552
2022-02-06 08:00:00,-153,153,-935,532,200,194.552,0,-153,153,-1000,1110,394.552,394.552,0.0,394.552
2022-02-06 09:00:00,-153,153,-935,532,100,194.584,0,-153,153,-1000,1110,294.584,294.584,0.0,294.584
2022-02-06 10:00:00,-153,153,-935,532,100,194.584,0,-153,153,-1000,1110,294.584,294.584,0.0,294.584
2022-02-06 11:00:00,-153,153,-935,532,175,288.36,0,-153,153,-1000,1110,463.36,463.36,0.0,463.36
2022-02-06 12:00:00,-153,153,-935,532,175,294.392,0,-153,153,-1000,1110,469.392,469.392,0.0,469.392
2022-02-06 13:00:00,-153,153,-935,532,150,294.392,0,-153,153,-1000,1110,444.392,444.392,0.0,444.392
2022-02-06 14:00:00,-153,153,-935,532,100,294.36,0,-153,153,-1000,1110,394.36,394.36,0.0,394.36
2022-02-06 15:00:00,-153,153,-935,532,150,294.456,0,-153,153,-1000,1110,444.456,444.456,0.0,444.456
2022-02-06 16:00:00,-153,153,-935,532,244,287.456,0,-153,153,-1000,1110,531.456,531.456,0.0,531.456
2022-02-06 17:00:00,-153,153,-935,532,244,282.392,100,-153,153,-1000,1110,526.392,626.392,0.0,626.392
2022-02-06 18:00:00,-153,153,-935,526,285,240.392,100,-153,153,-1000,1110,525.392,625.392,0.0,625.392
2022-02-06 19:00:00,-153,153,-935,532,382,149.68,100,-153,153,-1000,1110,531.68,631.6800000000001,0.0,631.68
2022-02-06 20:00:00,-153,153,-935,532,382,149.68,100,-153,153,-1000,1110,531.68,631.6800000000001,0.0,631.68
2022-02-06 21:00:00,-153,153,-935,532,382,149.68,100,-153,153,-1000,1110,531.68,631.6800000000001,0.0,631.68
2022-02-06 22:00:00,-153,153,-935,532,150,149.712,0,-153,153,-1000,1110,299.712,299.712,0.0,299.712
2022-02-06 23:00:00,-153,153,-935,463,0,202.648,0,-153,153,-1000,1110,202.648,202.648,0.0,202.648
2022-02-07 00:00:00,-153,153,-935,463,0,202.584,0,-153,153,-1000,1110,202.584,202.584,0.0,202.584
2022-02-07 01:00:00,-153,153,-935,463,0,199.584,0,-153,153,-1000,1110,199.584,199.584,0.0,199.584
2022-02-07 02:00:00,-153,153,-935,463,0,199.552,0,-153,153,-1000,1110,199.552,199.552,0.0,199.552
2022-02-07 03:00:00,-153,153,-935,463,0,198.584,0,-153,153,-1000,1110,198.584,198.584,0.0,198.584
2022-02-07 04:00:00,-153,153,-935,463,0,198.552,0,-153,153,-1000,1110,198.552,198.552,0.0,198.552
2022-02-07 05:00:00,-153,153,-935,463,100,197.584,0,-153,153,-1000,1110,297.584,297.584,0.0,297.584
2022-02-07 06:00:00,-153,153,-935,463,366,96.744,0,-153,153,-1000,1110,462.744,462.744,0.0,462.744
2022-02-07 07:00:00,-153,153,-935,540,388,151.68,100,-153,153,-1000,1110,539.68,639.6800000000001,0.0,639.68
2022-02-07 08:00:00,-153,153,-935,540,388,151.648,100,-153,153,-1000,1110,539.648,639.648,0.0,639.648
2022-02-07 09:00:00,-153,153,-935,540,388,103.744,100,-153,153,-1000,1110,491.744,591.744,0.0,591.744
2022-02-07 10:00:00,-153,153,-935,532,382,108.648,153,-153,153,-1000,1110,490.648,643.648,0.0,643.648
2022-02-07 11:00:00,-153,153,-935,532,382,138.712,153,-153,153,-1000,1110,520.712,673.712,0.0,673.712
2022-02-07 12:00:00,-153,153,-935,540,388,138.68,153,-153,153,-1000,1110,526.68,679.6800000000001,0.0,679.68
2022-02-07 13:00:00,-153,153,-935,540,388,151.68,100,-153,153,-1000,1110,539.68,639.6800000000001,0.0,639.68
2022-02-07 14:00:00,-153,153,-935,540,388,151.648,100,-153,153,-1000,1110,539.648,639.648,0.0,639.648
2022-02-07 15:00:00,-153,153,-935,540,388,151.616,100,-153,153,-1000,1110,539.616,639.616,0.0,639.616
2022-02-07 16:00:00,-153,153,-935,532,382,149.68,153,-153,153,-1000,1110,531.68,684.6800000000001,0.0,684.68
2022-02-07 17:00:00,-153,153,-935,532,382,149.712,153,-153,153,-1000,1110,531.712,684.712,0.0,684.712
2022-02-07 18:00:00,-153,153,-935,532,382,149.68,153,-153,153,-1000,1110,531.68,684.6800000000001,0.0,684.68
2022-02-07 19:00:00,-153,153,-935,532,382,149.712,153,-153,153,-1000,1110,531.712,684.712,0.0,684.712
2022-02-07 20:00:00,-153,153,-935,540,388,151.712,153,-153,153,-1000,1110,539.712,692.712,0.0,692.712
2022-02-07 21:00:00,-153,153,-935,540,200,149.712,153,-153,153,-1000,1110,349.712,502.712,0.0,502.712
2022-02-07 22:00:00,-153,153,-935,540,100,149.68,100,-153,153,-1000,1110,249.68,349.68,0.0,349.68
2022-02-07 23:00:00,-153,153,-935,463,100,149.744,50,-153,153,-1000,1110,249.744,299.744,0.0,299.744
2022-02-08 00:00:00,-153,153,-935,466,100,149.648,50,-153,153,-1000,1110,249.648,299.648,0.0,299.648
2022-02-08 01:00:00,-153,153,-935,466,0,214.616,0,-153,153,-1000,1110,214.616,214.616,0.0,214.616
2022-02-08 02:00:00,-153,153,-935,466,0,214.584,0,-153,153,-1000,1110,214.584,214.584,0.0,214.584
2022-02-08 03:00:00,-153,153,-935,464,0,214.584,0,-153,153,-1000,1110,214.584,214.584,0.0,214.584
2022-02-08 04:00:00,-153,153,-935,464,0,214.584,0,-153,153,-1000,1110,214.584,214.584,0.0,214.584
2022-02-08 05:00:00,-153,153,-935,464,0,214.584,0,-153,153,-1000,1110,214.584,214.584,0.0,214.584
2022-02-08 06:00:00,-153,153,-935,464,100,214.552,50,-153,153,-1000,1110,314.552,364.552,0.0,364.552
2022-02-08 07:00:00,-153,153,-935,707,507,199.584,50,-153,153,-1000,1110,706.584,756.5840000000001,0.0,756.584
2022-02-08 08:00:00,-153,153,-935,708,508,199.552,100,-153,153,-1000,1110,707.552,807.552,0.0,807.552
2022-02-08 09:00:00,-153,153,-935,617,438,158.616,100,-153,153,-1000,1110,596.616,696.616,0.0,696.616
2022-02-08 10:00:00,-153,153,-935,622,428,193.552,153,-153,153,-1000,1110,621.552,774.552,0.0,774.552
2022-02-08 11:00:00,-153,153,-935,622,428,193.52,153,-153,153,-1000,1110,621.52,774.52,0.0,774.52
2022-02-08 12:00:00,-153,153,-935,622,330,199.552,153,-153,153,-1000,1110,529.552,682.552,0.0,682.552
2022-02-08 13:00:00,-153,153,-935,622,425,196.552,153,-153,153,-1000,1110,621.552,774.552,0.0,774.552
2022-02-08 14:00:00,-153,153,-935,622,405,199.52,153,-153,153,-1000,1110,604.52,757.52,0.0,757.52
2022-02-08 15:00:00,-153,153,-935,622,305,199.552,153,-153,153,-1000,1110,504.552,657.552,0.0,657.552
2022-02-08 16:00:00,-153,153,-935,617,424,192.616,153,-153,153,-1000,1110,616.616,769.616,0.0,769.616
2022-02-08 17:00:00,-153,153,-935,618,425,192.616,153,-153,153,-1000,1110,617.616,770.616,0.0,770.616
2022-02-08 18:00:00,-153,153,-935,618,425,192.648,153,-153,153,-1000,1110,617.648,770.648,0.0,770.648
2022-02-08 19:00:00,-153,153,-935,618,425,192.616,153,-153,153,-1000,1110,617.616,770.616,0.0,770.616
2022-02-08 20:00:00,-153,153,-935,619,426,192.552,153,-153,153,-1000,1110,618.552,771.552,0.0,771.552
2022-02-08 21:00:00,-153,153,-935,617,200,199.648,100,-153,153,-1000,1110,399.648,499.648,0.0,499.648
2022-02-08 22:00:00,-153,153,-935,620,100,214.52,50,-153,153,-1000,1110,314.52,364.52,0.0,364.52
2022-02-08 23:00:00,-153,153,-935,366,100,214.52,50,-153,153,-1000,1110,314.52,364.52,0.0,364.52
2022-02-09 00:00:00,-153,153,-935,366,0,214.52,50,-153,153,-1000,1110,214.52,264.52,0.0,264.52
2022-02-09 01:00:00,-153,153,-935,366,0,144.712,50,-153,153,-1000,1110,144.712,194.712,0.0,194.712
2022-02-09 02:00:00,-153,153,-935,366,0,144.68,50,-153,153,-1000,1110,144.68,194.68,0.0,194.68
2022-02-09 03:00:00,-153,153,-935,366,0,144.68,50,-153,153,-1000,1110,144.68,194.68,0.0,194.68
2022-02-09 04:00:00,-153,153,-935,366,0,144.712,50,-153,153,-1000,1110,144.712,194.712,0.0,194.712
2022-02-09 05:00:00,-153,153,-935,366,0,159.68,50,-153,153,-1000,1110,159.68,209.68,0.0,209.68
2022-02-09 06:00:00,-153,153,-935,366,100,183.712,75,-153,153,-1000,1110,283.712,358.712,0.0,358.712
2022-02-09 07:00:00,-153,153,-935,626,200,183.648,100,-153,153,-1000,1110,383.648,483.648,0.0,483.648
2022-02-09 08:00:00,-153,153,-935,627,444,185.616,153,-153,153,-1000,1110,629.616,782.616,0.0,782.616
2022-02-09 09:00:00,-153,153,-935,627,445,181.616,153,-153,153,-1000,1110,626.616,779.616,0.0,779.616
2022-02-09 10:00:00,-153,153,-935,651,462,188.584,153,-153,153,-1000,1110,650.584,803.5840000000001,0.0,803.584
2022-02-09 11:00:00,-153,153,-935,649,460,188.52,153,-153,153,-1000,1110,648.52,801.52,0.0,801.52
2022-02-09 12:00:00,-153,153,-935,640,454,185.584,153,-153,153,-1000,1110,639.584,792.5840000000001,0.0,792.584
2022-02-09 13:00:00,-153,153,-935,641,445,195.52,153,-153,153,-1000,1110,640.52,793.52,0.0,793.52
2022-02-09 14:00:00,-153,153,-935,651,452,198.52,153,-153,153,-1000,1110,650.52,803.52,0.0,803.52
2022-02-09 15:00:00,-153,153,-935,651,452,198.616,153,-153,153,-1000,1110,650.616,803.616,0.0,803.616
2022-02-09 16:00:00,-153,153,-935,652,453,198.584,153,-153,153,-1000,1110,651.584,804.5840000000001,0.0,804.584
2022-02-09 17:00:00,-153,153,-935,738,530,207.584,153,-153,153,-1000,1110,737.584,890.5840000000001,0.0,890.584
2022-02-09 18:00:00,-153,153,-935,737,529,207.584,153,-153,153,-1000,1110,736.584,889.5840000000001,0.0,889.584
2022-02-09 19:00:00,-153,153,-935,738,530,207.616,153,-153,153,-1000,1110,737.616,890.616,0.0,890.616
2022-02-09 20:00:00,-153,153,-935,731,200,199.584,153,-153,153,-1000,1110,399.584,552.5840000000001,0.0,552.5840000000001
2022-02-09 21:00:00,-153,153,-935,731,200,149.712,153,-153,153,-1000,1110,349.712,502.712,0.0,502.712
2022-02-09 22:00:00,-153,153,-935,725,100,153.68,142,-153,153,-1000,1110,253.68,395.68,0.0,395.68
2022-02-09 23:00:00,-153,153,-935,466,100,153.712,50,-153,153,-1000,1110,253.712,303.712,0.0,303.712
2022-02-10 00:00:00,-153,153,-935,464,0,153.68,50,-153,153,-1000,1110,153.68,203.68,0.0,203.68
2022-02-10 01:00:00,-153,153,-935,464,0,153.712,50,-153,153,-1000,1110,153.712,203.712,0.0,203.712
2022-02-10 02:00:00,-153,153,-935,464,0,153.616,50,-153,153,-1000,1110,153.616,203.616,0.0,203.616
2022-02-10 03:00:00,-153,153,-935,464,0,153.68,50,-153,153,-1000,1110,153.68,203.68,0.0,203.68
2022-02-10 04:00:00,-153,153,-935,464,0,153.648,50,-153,153,-1000,1110,153.648,203.648,0.0,203.648
2022-02-10 05:00:00,-153,153,-935,464,0,153.68,50,-153,153,-1000,1110,153.68,203.68,0.0,203.68
2022-02-10 06:00:00,-153,153,-935,464,100,153.68,153,-153,153,-1000,1110,253.68,406.68,0.0,406.68
2022-02-10 07:00:00,-153,153,-935,763,250,188.52,153,-153,153,-1000,1110,438.52,591.52,0.0,591.52
2022-02-10 08:00:00,-153,153,-935,754,602,151.648,153,-153,153,-1000,1110,753.648,906.648,0.0,906.648
2022-02-10 09:00:00,-153,153,-935,722,549,172.584,153,-153,153,-1000,1110,721.584,874.5840000000001,0.0,874.584
2022-02-10 10:00:00,-153,153,-935,732,525,206.456,153,-153,153,-1000,1110,731.456,884.456,0.0,884.456
2022-02-10 11:00:00,-153,153,-935,722,521,205.488,153,-153,153,-1000,1110,726.488,879.488,0.0,879.488
2022-02-10 12:00:00,-153,153,-935,719,515,203.488,153,-153,153,-1000,1110,718.488,871.488,0.0,871.488
2022-02-10 13:00:00,-153,153,-935,718,515,166.616,153,-153,153,-1000,1110,681.616,834.616,0.0,834.616
2022-02-10 14:00:00,-153,153,-935,719,516,175.584,153,-153,153,-1000,1110,691.584,844.5840000000001,0.0,844.584
2022-02-10 15:00:00,-153,153,-935,720,517,198.552,153,-153,153,-1000,1110,715.552,868.552,0.0,868.552
2022-02-10 16:00:00,-153,153,-935,727,522,169.648,153,-153,153,-1000,1110,691.648,844.648,0.0,844.648
2022-02-10 17:00:00,-153,153,-935,727,522,100.744,153,-153,153,-1000,1110,622.744,775.744,0.0,775.744
2022-02-10 18:00:00,-153,153,-935,721,519,202.584,153,-153,153,-1000,1110,721.584,874.5840000000001,0.0,874.584
2022-02-10 19:00:00,-153,153,-935,721,517,203.552,153,-153,153,-1000,1110,720.552,873.552,0.0,873.552
2022-02-10 20:00:00,-153,153,-935,547,446,175.616,153,-153,153,-1000,1110,621.616,774.616,0.0,774.616
2022-02-10 21:00:00,-153,153,-935,686,492,193.584,153,-153,153,-1000,1110,685.584,838.5840000000001,0.0,838.584
2022-02-10 22:00:00,-153,153,-935,680,375,74.808,142,-153,153,-1000,1110,449.808,591.808,0.0,591.808
2022-02-10 23:00:00,-153,153,-935,452,379,72.776,100,-153,153,-1000,1110,451.776,551.7760000000001,0.0,551.7760000000001
2022-02-11 00:00:00,-153,153,-935,492,250,74.776,100,-153,153,-1000,1110,324.776,424.776,0.0,424.776
2022-02-11 01:00:00,-153,153,-935,492,270,99.744,50,-153,153,-1000,1110,369.744,419.744,0.0,419.744
2022-02-11 02:00:00,-153,153,-935,492,270,99.744,50,-153,153,-1000,1110,369.744,419.744,0.0,419.744
2022-02-11 03:00:00,-153,153,-935,492,270,99.776,50,-153,153,-1000,1110,369.776,419.776,0.0,419.776
2022-02-11 04:00:00,-153,153,-935,492,320,99.744,50,-153,153,-1000,1110,419.744,469.744,0.0,469.744
2022-02-11 05:00:00,-153,153,-935,492,320,99.776,100,-153,153,-1000,1110,419.776,519.7760000000001,0.0,519.7760000000001
2022-02-11 06:00:00,-153,153,-935,492,353,138.712,100,-153,153,-1000,1110,491.712,591.712,0.0,591.712
2022-02-11 07:00:00,-153,153,-935,744,587,156.68,100,-153,153,-1000,1110,743.68,843.6800000000001,0.0,843.68
2022-02-11 08:00:00,-153,153,-935,746,589,156.648,100,-153,153,-1000,1110,745.648,845.648,0.0,845.648
2022-02-11 09:00:00,-153,153,-935,745,589,155.648,50,-153,153,-1000,1110,744.648,794.648,0.0,794.648
2022-02-11 10:00:00,-153,153,-935,745,535,209.552,50,-153,153,-1000,1110,744.552,794.552,0.0,794.552
2022-02-11 11:00:00,-153,153,-935,747,536,210.424,50,-153,153,-1000,1110,746.424,796.424,0.0,796.424
2022-02-11 12:00:00,-153,153,-935,747,536,210.456,50,-153,153,-1000,1110,746.456,796.456,0.0,796.456
2022-02-11 13:00:00,-153,153,-935,747,536,210.456,50,-153,153,-1000,1110,746.456,796.456,0.0,796.456
2022-02-11 14:00:00,-153,153,-935,746,535,210.552,50,-153,153,-1000,1110,745.552,795.552,0.0,795.552
2022-02-11 15:00:00,-153,153,-935,744,534,209.552,75,-153,153,-1000,1110,743.552,818.552,0.0,818.552
2022-02-11 16:00:00,-153,153,-935,669,480,188.68,145,-153,153,-1000,1110,668.68,813.6800000000001,0.0,813.68
2022-02-11 17:00:00,-153,153,-935,669,480,188.552,148,-153,153,-1000,1110,668.552,816.552,0.0,816.552
2022-02-11 18:00:00,-153,153,-935,646,462,183.552,153,-153,153,-1000,1110,645.552,798.552,0.0,798.552
2022-02-11 19:00:00,-153,153,-935,621,446,174.52,153,-153,153,-1000,1110,620.52,773.52,0.0,773.52
2022-02-11 20:00:00,-153,153,-935,618,444,173.616,142,-153,153,-1000,1110,617.616,759.616,0.0,759.616
2022-02-11 21:00:00,-153,153,-935,639,459,179.648,142,-153,153,-1000,1110,638.648,780.648,0.0,780.648
2022-02-11 22:00:00,-153,153,-935,639,459,179.584,141,-153,153,-1000,1110,638.584,779.5840000000001,0.0,779.584
2022-02-11 23:00:00,-153,153,-935,492,150,294.168,141,-153,153,-1000,1110,444.168,585.168,0.0,585.168
2022-02-12 00:00:00,-153,153,-935,488,0,199.616,50,-153,153,-1000,1110,199.616,249.616,0.0,249.616
2022-02-12 01:00:00,-153,153,-935,488,0,199.552,-50,-153,153,-1000,1110,199.552,199.552,-50.0,149.552
2022-02-12 02:00:00,-153,153,-935,488,0,199.616,-25,-153,153,-1000,1110,199.616,199.616,-25.0,174.616
2022-02-12 03:00:00,-153,153,-935,488,0,199.616,-25,-153,153,-1000,1110,199.616,199.616,-25.0,174.616
2022-02-12 04:00:00,-153,153,-935,488,0,199.648,-25,-153,153,-1000,1110,199.648,199.648,-25.0,174.648
2022-02-12 05:00:00,-153,153,-935,488,0,199.584,-25,-153,153,-1000,1110,199.584,199.584,-25.0,174.584
2022-02-12 06:00:00,-153,153,-935,488,0,199.616,-25,-153,153,-1000,1110,199.616,199.616,-25.0,174.616
2022-02-12 07:00:00,-153,153,-935,738,0,199.616,0,-153,153,-1000,1110,199.616,199.616,0.0,199.616
2022-02-12 08:00:00,-153,153,-935,746,100,199.552,0,-153,153,-1000,1110,299.552,299.552,0.0,299.552
2022-02-12 09:00:00,-153,153,-935,745,100,199.584,50,-153,153,-1000,1110,299.584,349.584,0.0,349.584
2022-02-12 10:00:00,-153,153,-935,744,400,199.584,50,-153,153,-1000,1110,599.584,649.5840000000001,0.0,649.584
2022-02-12 11:00:00,-153,153,-935,719,515,202.488,75,-153,153,-1000,1110,717.488,792.488,0.0,792.488
2022-02-12 12:00:00,-153,153,-935,718,515,202.552,100,-153,153,-1000,1110,717.552,817.552,0.0,817.552
2022-02-12 13:00:00,-153,153,-935,717,515,201.584,100,-153,153,-1000,1110,716.584,816.5840000000001,0.0,816.584
2022-02-12 14:00:00,-153,153,-935,750,515,219.52,100,-153,153,-1000,1110,734.52,834.52,0.0,834.52
2022-02-12 15:00:00,-153,153,-935,743,533,209.584,100,-153,153,-1000,1110,742.584,842.5840000000001,0.0,842.584
2022-02-12 16:00:00,-153,153,-935,743,533,209.616,100,-153,153,-1000,1110,742.616,842.616,0.0,842.616
2022-02-12 17:00:00,-153,153,-935,744,533,209.424,100,-153,153,-1000,1110,742.424,842.424,0.0,842.424
2022-02-12 18:00:00,-153,153,-935,723,517,205.456,100,-153,153,-1000,1110,722.456,822.456,0.0,822.456
2022-02-12 19:00:00,-153,153,-935,715,564,150.648,100,-153,153,-1000,1110,714.648,814.648,0.0,814.648
2022-02-12 20:00:00,-153,153,-935,716,200,199.552,100,-153,153,-1000,1110,399.552,499.552,0.0,499.552
2022-02-12 21:00:00,-153,153,-935,716,0,199.552,100,-153,153,-1000,1110,199.552,299.552,0.0,299.552
2022-02-12 22:00:00,-153,153,-935,709,0,199.456,50,-153,153,-1000,1110,199.456,249.456,0.0,249.456
2022-02-12 23:00:00,-153,153,-935,488,0,199.552,50,-153,153,-1000,1110,199.552,249.552,0.0,249.552
2022-02-13 00:00:00,-153,153,-935,466,0,199.552,50,-153,153,-1000,1110,199.552,249.552,0.0,249.552
2022-02-13 01:00:00,-153,153,-935,466,0,149.648,50,-153,153,-1000,1110,149.648,199.648,0.0,199.648
2022-02-13 02:00:00,-153,153,-935,466,0,149.712,50,-153,153,-1000,1110,149.712,199.712,0.0,199.712
2022-02-13 03:00:00,-153,153,-935,466,0,149.648,50,-153,153,-1000,1110,149.648,199.648,0.0,199.648
2022-02-13 04:00:00,-153,153,-935,466,0,149.68,50,-153,153,-1000,1110,149.68,199.68,0.0,199.68
2022-02-13 05:00:00,-153,153,-935,466,0,149.68,50,-153,153,-1000,1110,149.68,199.68,0.0,199.68
2022-02-13 06:00:00,-153,153,-935,466,0,149.744,50,-153,153,-1000,1110,149.744,199.744,0.0,199.744
2022-02-13 07:00:00,-153,153,-935,724,0,149.712,50,-153,153,-1000,1110,149.712,199.712,0.0,199.712
2022-02-13 08:00:00,-153,153,-935,765,0,149.712,50,-153,153,-1000,1110,149.712,199.712,0.0,199.712
2022-02-13 09:00:00,-153,153,-935,761,200,149.648,50,-153,153,-1000,1110,349.648,399.648,0.0,399.648
2022-02-13 10:00:00,-153,153,-935,745,535,209.552,141,-153,153,-1000,1110,744.552,885.552,0.0,885.552
2022-02-13 11:00:00,-153,153,-935,747,535,210.552,141,-153,153,-1000,1110,745.552,886.552,0.0,886.552
2022-02-13 12:00:00,-153,153,-935,775,555,218.488,141,-153,153,-1000,1110,773.488,914.488,0.0,914.488
2022-02-13 13:00:00,-153,153,-935,773,555,217.488,141,-153,153,-1000,1110,772.488,913.488,0.0,913.488
2022-02-13 14:00:00,-153,153,-935,773,555,217.424,141,-153,153,-1000,1110,772.424,913.424,0.0,913.424
2022-02-13 15:00:00,-153,153,-935,728,536,209.488,153,-153,153,-1000,1110,745.488,898.488,0.0,898.488
2022-02-13 16:00:00,-153,153,-935,769,550,216.584,153,-153,153,-1000,1110,766.584,919.5840000000001,0.0,919.584
2022-02-13 17:00:00,-153,153,-935,689,494,194.584,153,-153,153,-1000,1110,688.584,841.5840000000001,0.0,841.584
2022-02-13 18:00:00,-153,153,-935,692,495,194.584,153,-153,153,-1000,1110,689.584,842.5840000000001,0.0,842.584
2022-02-13 19:00:00,-153,153,-935,669,480,188.616,153,-153,153,-1000,1110,668.616,821.616,0.0,821.616
2022-02-13 20:00:00,-153,153,-935,664,477,186.584,153,-153,153,-1000,1110,663.584,816.5840000000001,0.0,816.584
2022-02-13 21:00:00,-153,153,-935,663,350,234.456,75,-153,153,-1000,1110,584.456,659.456,0.0,659.456
