date,ail,gas_price,price,peak_or_not,season
2022-02-08 08:00:00,10520,4.07,48.42,ON PEAK,WINTER
2022-02-08 09:00:00,10572,4.07,60.24,ON PEAK,WINTER
2022-02-08 10:00:00,10626,4.07,53.04,ON PEAK,WINTER
2022-02-08 11:00:00,10608,4.07,49.42,ON PEAK,WINTER
2022-02-08 12:00:00,10581,4.07,43.5,ON PEAK,WINTER
2022-02-08 13:00:00,10545,4.07,39.07,ON PEAK,WINTER
2022-02-08 14:00:00,10504,4.07,40.58,ON PEAK,WINTER
2022-02-08 15:00:00,10504,4.07,43.02,ON PEAK,WINTER
2022-02-08 16:00:00,10627,4.07,42.23,ON PEAK,WINTER
2022-02-08 17:00:00,10736,4.07,49.77,ON PEAK,WINTER
2022-02-08 18:00:00,10828,4.07,59.54,ON PEAK,WINTER
2022-02-08 19:00:00,10695,4.07,49.12,ON PEAK,WINTER
2022-02-08 20:00:00,10530,4.07,44.96,ON PEAK,WINTER
2022-02-08 21:00:00,10322,4.07,60.45,ON PEAK,WINTER
2022-02-08 22:00:00,10046,4.07,58.34,ON PEAK,WINTER
2022-02-08 23:00:00,9783,4.07,46.34,OFF PEAK,WINTER
2022-02-09 00:00:00,9586,3.7,41.43,OFF PEAK,WINTER
2022-02-09 01:00:00,9443,3.7,40.04,OFF PEAK,WINTER
2022-02-09 02:00:00,9390,3.7,37.28,OFF PEAK,WINTER
2022-02-09 03:00:00,9405,3.7,37.26,OFF PEAK,WINTER
2022-02-09 04:00:00,9420,3.7,36.92,OFF PEAK,WINTER
2022-02-09 05:00:00,9536,3.7,39.19,OFF PEAK,WINTER
2022-02-09 06:00:00,9906,3.7,51.84,OFF PEAK,WINTER
2022-02-09 07:00:00,10399,3.7,65.83,ON PEAK,WINTER
2022-02-09 08:00:00,10535,3.7,52.07,ON PEAK,WINTER
2022-02-09 09:00:00,10489,3.7,50.36,ON PEAK,WINTER
2022-02-09 10:00:00,10492,3.7,52.87,ON PEAK,WINTER
2022-02-09 11:00:00,10480,3.7,62.52,ON PEAK,WINTER
2022-02-09 12:00:00,10443,3.7,69.73,ON PEAK,WINTER
2022-02-09 13:00:00,10390,3.7,69.67,ON PEAK,WINTER
2022-02-09 14:00:00,10404,3.7,70.47,ON PEAK,WINTER
2022-02-09 15:00:00,10429,3.7,60.58,ON PEAK,WINTER
2022-02-09 16:00:00,10509,3.7,50.6,ON PEAK,WINTER
2022-02-09 17:00:00,10668,3.7,41.5,ON PEAK,WINTER
2022-02-09 18:00:00,10660,3.7,38.23,ON PEAK,WINTER
2022-02-09 19:00:00,10510,3.7,37.58,ON PEAK,WINTER
2022-02-09 20:00:00,10381,3.7,43.49,ON PEAK,WINTER
2022-02-09 21:00:00,10134,3.7,41.32,ON PEAK,WINTER
2022-02-09 22:00:00,9876,3.7,38.91,ON PEAK,WINTER
2022-02-09 23:00:00,9615,3.7,37.84,OFF PEAK,WINTER
2022-02-10 00:00:00,9419,3.61,36.48,OFF PEAK,WINTER
2022-02-10 01:00:00,9307,3.61,34.44,OFF PEAK,WINTER
2022-02-10 02:00:00,9261,3.61,35.23,OFF PEAK,WINTER
2022-02-10 03:00:00,9205,3.61,34.33,OFF PEAK,WINTER
2022-02-10 04:00:00,9235,3.61,37.95,OFF PEAK,WINTER
2022-02-10 05:00:00,9459,3.61,49.09,OFF PEAK,WINTER
2022-02-10 06:00:00,9872,3.61,60.24,OFF PEAK,WINTER
2022-02-10 07:00:00,10350,3.61,56.25,ON PEAK,WINTER
2022-02-10 08:00:00,10512,3.61,43.05,ON PEAK,WINTER
2022-02-10 09:00:00,10526,3.61,47.41,ON PEAK,WINTER
2022-02-10 10:00:00,10511,3.61,55.42,ON PEAK,WINTER
2022-02-10 11:00:00,10453,3.61,58.66,ON PEAK,WINTER
2022-02-10 12:00:00,10471,3.61,45.26,ON PEAK,WINTER
2022-02-10 13:00:00,10492,3.61,39.78,ON PEAK,WINTER
2022-02-10 14:00:00,10548,3.61,39.77,ON PEAK,WINTER
2022-02-10 15:00:00,10593,3.61,39.77,ON PEAK,WINTER
2022-02-10 16:00:00,10701,3.61,50.92,ON PEAK,WINTER
2022-02-10 17:00:00,10785,3.61,165.67,ON PEAK,WINTER
2022-02-10 18:00:00,10754,3.61,287.25,ON PEAK,WINTER
2022-02-10 19:00:00,10583,3.61,252.3,ON PEAK,WINTER
2022-02-10 20:00:00,10452,3.61,254.42,ON PEAK,WINTER
2022-02-10 21:00:00,10297,3.61,79.17,ON PEAK,WINTER
2022-02-10 22:00:00,10007,3.61,151.74,ON PEAK,WINTER
2022-02-10 23:00:00,9790,3.61,62.82,OFF PEAK,WINTER
2022-02-11 00:00:00,9633,3.75,65.08,OFF PEAK,WINTER
2022-02-11 01:00:00,9519,3.75,94.09,OFF PEAK,WINTER
2022-02-11 02:00:00,9440,3.75,153.62,OFF PEAK,WINTER
2022-02-11 03:00:00,9466,3.75,74.0,OFF PEAK,WINTER
2022-02-11 04:00:00,9532,3.75,51.46,OFF PEAK,WINTER
2022-02-11 05:00:00,9715,3.75,76.91,OFF PEAK,WINTER
2022-02-11 06:00:00,10100,3.75,52.94,OFF PEAK,WINTER
2022-02-11 07:00:00,10551,3.75,49.53,ON PEAK,WINTER
2022-02-11 08:00:00,10690,3.75,52.27,ON PEAK,WINTER
2022-02-11 09:00:00,10718,3.75,53.78,ON PEAK,WINTER
2022-02-11 10:00:00,10808,3.75,52.6,ON PEAK,WINTER
2022-02-11 11:00:00,10762,3.75,49.45,ON PEAK,WINTER
2022-02-11 12:00:00,10733,3.75,49.73,ON PEAK,WINTER
2022-02-11 13:00:00,10742,3.75,51.62,ON PEAK,WINTER
2022-02-11 14:00:00,10636,3.75,50.55,ON PEAK,WINTER
2022-02-11 15:00:00,10572,3.75,90.48,ON PEAK,WINTER
2022-02-11 16:00:00,10552,3.75,155.06,ON PEAK,WINTER
2022-02-11 17:00:00,10558,3.75,444.13,ON PEAK,WINTER
2022-02-11 18:00:00,10632,3.75,547.39,ON PEAK,WINTER
2022-02-11 19:00:00,10506,3.75,283.78,ON PEAK,WINTER
2022-02-11 20:00:00,10405,3.75,56.11,ON PEAK,WINTER
2022-02-11 21:00:00,10304,3.75,35.15,ON PEAK,WINTER
2022-02-11 22:00:00,10118,3.75,31.46,ON PEAK,WINTER
2022-02-11 23:00:00,9891,3.75,28.76,OFF PEAK,WINTER
2022-02-12 00:00:00,9741,3.72,38.8,OFF PEAK,WINTER
2022-02-12 01:00:00,9633,3.72,39.84,OFF PEAK,WINTER
2022-02-12 02:00:00,9552,3.72,39.84,OFF PEAK,WINTER
2022-02-12 03:00:00,9564,3.72,37.15,OFF PEAK,WINTER
2022-02-12 04:00:00,9525,3.72,29.06,OFF PEAK,WINTER
2022-02-12 05:00:00,9583,3.72,30.5,OFF PEAK,WINTER
2022-02-12 06:00:00,9758,3.72,39.61,OFF PEAK,WINTER
2022-02-12 07:00:00,9968,3.72,48.17,ON PEAK,WINTER
2022-02-12 08:00:00,10094,3.72,60.25,ON PEAK,WINTER
2022-02-12 09:00:00,10206,3.72,70.65,ON PEAK,WINTER
2022-02-12 10:00:00,10277,3.72,64.25,ON PEAK,WINTER
2022-02-12 11:00:00,10312,3.72,63.82,ON PEAK,WINTER
2022-02-12 12:00:00,10294,3.72,79.9,ON PEAK,WINTER
2022-02-12 13:00:00,10209,3.72,95.53,ON PEAK,WINTER
2022-02-12 14:00:00,10139,3.72,62.81,ON PEAK,WINTER
2022-02-12 15:00:00,10128,3.72,54.2,ON PEAK,WINTER
2022-02-12 16:00:00,10222,3.72,52.62,ON PEAK,WINTER
2022-02-12 17:00:00,10431,3.72,49.18,ON PEAK,WINTER
2022-02-12 18:00:00,10575,3.72,42.16,ON PEAK,WINTER
2022-02-12 19:00:00,10414,3.72,33.41,ON PEAK,WINTER
2022-02-12 20:00:00,10270,3.72,36.79,ON PEAK,WINTER
2022-02-12 21:00:00,10066,3.72,38.5,ON PEAK,WINTER
2022-02-12 22:00:00,9859,3.72,32.49,ON PEAK,WINTER
2022-02-12 23:00:00,9635,3.72,28.2,OFF PEAK,WINTER
2022-02-13 00:00:00,9485,3.7,30.09,OFF PEAK,WINTER
2022-02-13 01:00:00,9362,3.7,29.08,OFF PEAK,WINTER
2022-02-13 02:00:00,9266,3.7,28.19,OFF PEAK,WINTER
2022-02-13 03:00:00,9245,3.7,28.22,OFF PEAK,WINTER
2022-02-13 04:00:00,9275,3.7,28.31,OFF PEAK,WINTER
2022-02-13 05:00:00,9307,3.7,30.06,OFF PEAK,WINTER
2022-02-13 06:00:00,9438,3.7,37.69,OFF PEAK,WINTER
2022-02-13 07:00:00,9635,3.7,60.05,ON PEAK,WINTER
2022-02-13 08:00:00,9805,3.7,87.4,ON PEAK,WINTER
2022-02-13 09:00:00,9911,3.7,72.8,ON PEAK,WINTER
2022-02-13 10:00:00,10046,3.7,64.7,ON PEAK,WINTER
2022-02-13 11:00:00,10129,3.7,64.42,ON PEAK,WINTER
2022-02-13 12:00:00,10141,3.7,63.62,ON PEAK,WINTER
2022-02-13 13:00:00,10111,3.7,62.05,ON PEAK,WINTER
2022-02-13 14:00:00,10061,3.7,59.71,ON PEAK,WINTER
2022-02-13 15:00:00,10101,3.7,66.52,ON PEAK,WINTER
2022-02-13 16:00:00,10310,3.7,105.49,ON PEAK,WINTER
2022-02-13 17:00:00,10518,3.7,177.32,ON PEAK,WINTER
2022-02-13 18:00:00,10546,3.7,301.94,ON PEAK,WINTER
2022-02-13 19:00:00,10464,3.7,229.46,ON PEAK,WINTER
2022-02-13 20:00:00,10312,3.7,117.3,ON PEAK,WINTER
2022-02-13 21:00:00,10208,3.7,85.07,ON PEAK,WINTER
2022-02-13 22:00:00,9982,3.7,87.59,ON PEAK,WINTER
2022-02-13 23:00:00,9730,3.7,63.35,OFF PEAK,WINTER
2022-02-14 00:00:00,9591,4.05,60.48,OFF PEAK,WINTER
2022-02-14 01:00:00,9554,4.05,52.54,OFF PEAK,WINTER
2022-02-14 02:00:00,9477,4.05,41.33,OFF PEAK,WINTER
2022-02-14 03:00:00,9508,4.05,36.42,OFF PEAK,WINTER
2022-02-14 04:00:00,9555,4.05,36.42,OFF PEAK,WINTER
2022-02-14 05:00:00,9711,4.05,53.18,OFF PEAK,WINTER
2022-02-14 06:00:00,10128,4.05,61.62,OFF PEAK,WINTER
2022-02-14 07:00:00,10614,4.05,66.62,ON PEAK,WINTER
2022-02-14 08:00:00,10796,4.05,85.61,ON PEAK,WINTER
2022-02-14 09:00:00,10867,4.05,86.42,ON PEAK,WINTER
2022-02-14 10:00:00,10785,4.05,208.85,ON PEAK,WINTER
2022-02-14 11:00:00,10673,4.05,66.58,ON PEAK,WINTER
2022-02-14 12:00:00,10664,4.05,75.05,ON PEAK,WINTER
2022-02-14 13:00:00,10715,4.05,74.82,ON PEAK,WINTER
2022-02-14 14:00:00,10744,4.05,62.44,ON PEAK,WINTER
2022-02-14 15:00:00,10737,4.05,61.9,ON PEAK,WINTER
2022-02-14 16:00:00,10685,4.05,352.43,ON PEAK,WINTER
2022-02-14 17:00:00,10720,4.05,402.49,ON PEAK,WINTER
2022-02-14 18:00:00,10768,4.05,394.78,ON PEAK,WINTER
2022-02-14 19:00:00,10665,4.05,371.02,ON PEAK,WINTER
2022-02-14 20:00:00,10491,4.05,259.27,ON PEAK,WINTER
2022-02-14 21:00:00,10334,4.05,63.81,ON PEAK,WINTER
2022-02-14 22:00:00,10110,4.05,62.35,ON PEAK,WINTER
2022-02-14 23:00:00,9912,4.05,93.52,OFF PEAK,WINTER
2022-02-15 00:00:00,9716,4.19,68.09,OFF PEAK,WINTER
2022-02-15 01:00:00,9646,4.19,66.98,OFF PEAK,WINTER
2022-02-15 02:00:00,9660,4.19,67.54,OFF PEAK,WINTER
2022-02-15 03:00:00,9628,4.19,66.73,OFF PEAK,WINTER
2022-02-15 04:00:00,9649,4.19,64.59,OFF PEAK,WINTER
2022-02-15 05:00:00,9826,4.19,65.67,OFF PEAK,WINTER
2022-02-15 06:00:00,10191,4.19,64.99,OFF PEAK,WINTER
2022-02-15 07:00:00,10650,4.19,61.17,ON PEAK,WINTER
2022-02-15 08:00:00,10811,4.19,67.6,ON PEAK,WINTER
2022-02-15 09:00:00,10896,4.19,84.68,ON PEAK,WINTER
2022-02-15 10:00:00,10979,4.19,68.39,ON PEAK,WINTER
2022-02-15 11:00:00,10980,4.19,70.88,ON PEAK,WINTER
2022-02-15 12:00:00,10845,4.19,248.98,ON PEAK,WINTER
2022-02-15 13:00:00,10704,4.19,383.69,ON PEAK,WINTER
2022-02-15 14:00:00,10641,4.19,413.76,ON PEAK,WINTER
2022-02-15 15:00:00,10702,4.19,451.58,ON PEAK,WINTER
2022-02-15 16:00:00,10736,4.19,838.44,ON PEAK,WINTER
2022-02-15 17:00:00,10821,4.19,827.44,ON PEAK,WINTER
2022-02-15 18:00:00,10858,4.19,804.5,ON PEAK,WINTER
2022-02-15 19:00:00,10714,4.19,411.42,ON PEAK,WINTER
2022-02-15 20:00:00,10531,4.19,464.99,ON PEAK,WINTER
2022-02-15 21:00:00,10378,4.19,279.89,ON PEAK,WINTER
2022-02-15 22:00:00,10238,4.19,107.22,ON PEAK,WINTER
2022-02-15 23:00:00,10088,4.19,60.85,OFF PEAK,WINTER
2022-02-16 00:00:00,9929,4.48,42.74,OFF PEAK,WINTER
2022-02-16 01:00:00,9799,4.48,53.25,OFF PEAK,WINTER
2022-02-16 02:00:00,9734,4.48,52.28,OFF PEAK,WINTER
2022-02-16 03:00:00,9715,4.48,61.29,OFF PEAK,WINTER
2022-02-16 04:00:00,9794,4.48,82.87,OFF PEAK,WINTER
2022-02-16 05:00:00,10001,4.48,211.46,OFF PEAK,WINTER
2022-02-16 06:00:00,10238,4.48,735.81,OFF PEAK,WINTER
2022-02-16 07:00:00,10528,4.48,449.06,ON PEAK,WINTER
2022-02-16 08:00:00,10598,4.48,653.57,ON PEAK,WINTER
2022-02-16 09:00:00,10682,4.48,571.41,ON PEAK,WINTER
2022-02-16 10:00:00,10729,4.48,390.87,ON PEAK,WINTER
2022-02-16 11:00:00,10802,4.48,121.97,ON PEAK,WINTER
2022-02-16 12:00:00,10829,4.48,86.84,ON PEAK,WINTER
2022-02-16 13:00:00,10802,4.48,79.61,ON PEAK,WINTER
2022-02-16 14:00:00,10797,4.48,75.54,ON PEAK,WINTER
2022-02-16 15:00:00,10829,4.48,77.36,ON PEAK,WINTER
2022-02-16 16:00:00,10960,4.48,202.53,ON PEAK,WINTER
2022-02-16 17:00:00,11010,4.48,290.38,ON PEAK,WINTER
2022-02-16 18:00:00,11001,4.48,407.23,ON PEAK,WINTER
2022-02-16 19:00:00,10890,4.48,111.2,ON PEAK,WINTER
2022-02-16 20:00:00,10823,4.48,90.23,ON PEAK,WINTER
2022-02-16 21:00:00,10716,4.48,81.84,ON PEAK,WINTER
2022-02-16 22:00:00,10486,4.48,119.45,ON PEAK,WINTER
2022-02-16 23:00:00,10285,4.48,69.18,OFF PEAK,WINTER
2022-02-17 00:00:00,10060,4.4,70.59,OFF PEAK,WINTER
2022-02-17 01:00:00,9941,4.4,56.7,OFF PEAK,WINTER
2022-02-17 02:00:00,9914,4.4,38.74,OFF PEAK,WINTER
2022-02-17 03:00:00,9902,4.4,33.53,OFF PEAK,WINTER
2022-02-17 04:00:00,9939,4.4,32.78,OFF PEAK,WINTER
2022-02-17 05:00:00,10054,4.4,33.81,OFF PEAK,WINTER
2022-02-17 06:00:00,10361,4.4,46.08,OFF PEAK,WINTER
2022-02-17 07:00:00,10682,4.4,49.88,ON PEAK,WINTER
2022-02-17 08:00:00,10780,4.4,50.62,ON PEAK,WINTER
2022-02-17 09:00:00,10850,4.4,42.73,ON PEAK,WINTER
2022-02-17 10:00:00,10876,4.4,41.64,ON PEAK,WINTER
2022-02-17 11:00:00,10867,4.4,48.27,ON PEAK,WINTER
2022-02-17 12:00:00,10829,4.4,47.43,ON PEAK,WINTER
2022-02-17 13:00:00,10789,4.4,46.93,ON PEAK,WINTER
2022-02-17 14:00:00,10760,4.4,48.64,ON PEAK,WINTER
2022-02-17 15:00:00,10758,4.4,53.01,ON PEAK,WINTER
2022-02-17 16:00:00,10732,4.4,61.3,ON PEAK,WINTER
2022-02-17 17:00:00,10653,4.4,74.17,ON PEAK,WINTER
2022-02-17 18:00:00,10706,4.4,81.58,ON PEAK,WINTER
2022-02-17 19:00:00,10588,4.4,69.55,ON PEAK,WINTER
2022-02-17 20:00:00,10478,4.4,61.72,ON PEAK,WINTER
2022-02-17 21:00:00,10361,4.4,54.56,ON PEAK,WINTER
2022-02-17 22:00:00,10178,4.4,46.65,ON PEAK,WINTER
2022-02-17 23:00:00,9952,4.4,61.25,OFF PEAK,WINTER
2022-02-18 00:00:00,9795,4.5,57.87,OFF PEAK,WINTER
2022-02-18 01:00:00,9735,4.5,38.8,OFF PEAK,WINTER
2022-02-18 02:00:00,9765,4.5,39.95,OFF PEAK,WINTER
2022-02-18 03:00:00,9761,4.5,56.33,OFF PEAK,WINTER
2022-02-18 04:00:00,9818,4.5,66.63,OFF PEAK,WINTER
2022-02-18 05:00:00,9952,4.5,63.77,OFF PEAK,WINTER
2022-02-18 06:00:00,10279,4.5,63.19,OFF PEAK,WINTER
2022-02-18 07:00:00,10681,4.5,105.83,ON PEAK,WINTER
2022-02-18 08:00:00,10840,4.5,92.28,ON PEAK,WINTER
2022-02-18 09:00:00,10911,4.5,227.37,ON PEAK,WINTER
2022-02-18 10:00:00,10913,4.5,336.07,ON PEAK,WINTER
2022-02-18 11:00:00,10837,4.5,374.68,ON PEAK,WINTER
2022-02-18 12:00:00,10768,4.5,503.74,ON PEAK,WINTER
2022-02-18 13:00:00,10736,4.5,593.62,ON PEAK,WINTER
2022-02-18 14:00:00,10671,4.5,590.03,ON PEAK,WINTER
2022-02-18 15:00:00,10686,4.5,197.39,ON PEAK,WINTER
2022-02-18 16:00:00,10820,4.5,187.19,ON PEAK,WINTER
2022-02-18 17:00:00,10940,4.5,167.32,ON PEAK,WINTER
2022-02-18 18:00:00,11008,4.5,51.24,ON PEAK,WINTER
2022-02-18 19:00:00,10913,4.5,39.94,ON PEAK,WINTER
2022-02-18 20:00:00,10834,4.5,42.48,ON PEAK,WINTER
2022-02-18 21:00:00,10653,4.5,44.25,ON PEAK,WINTER
2022-02-18 22:00:00,10396,4.5,42.26,ON PEAK,WINTER
2022-02-18 23:00:00,10121,4.5,37.37,OFF PEAK,WINTER
2022-02-19 00:00:00,9928,4.32,36.7,OFF PEAK,WINTER
2022-02-19 01:00:00,9804,4.32,35.7,OFF PEAK,WINTER
2022-02-19 02:00:00,9726,4.32,34.59,OFF PEAK,WINTER
2022-02-19 03:00:00,9720,4.32,34.15,OFF PEAK,WINTER
2022-02-19 04:00:00,9625,4.32,33.05,OFF PEAK,WINTER
2022-02-19 05:00:00,9656,4.32,32.74,OFF PEAK,WINTER
2022-02-19 06:00:00,9784,4.32,34.57,OFF PEAK,WINTER
2022-02-19 07:00:00,10017,4.32,46.34,ON PEAK,WINTER
2022-02-19 08:00:00,10165,4.32,50.91,ON PEAK,WINTER
2022-02-19 09:00:00,10284,4.32,48.85,ON PEAK,WINTER
2022-02-19 10:00:00,10408,4.32,37.01,ON PEAK,WINTER
2022-02-19 11:00:00,10532,4.32,46.12,ON PEAK,WINTER
2022-02-19 12:00:00,10543,4.32,44.97,ON PEAK,WINTER
2022-02-19 13:00:00,10503,4.32,38.55,ON PEAK,WINTER
2022-02-19 14:00:00,10533,4.32,44.43,ON PEAK,WINTER
2022-02-19 15:00:00,10633,4.32,41.62,ON PEAK,WINTER
2022-02-19 16:00:00,10792,4.32,50.25,ON PEAK,WINTER
2022-02-19 17:00:00,10902,4.32,64.32,ON PEAK,WINTER
2022-02-19 18:00:00,10936,4.32,68.17,ON PEAK,WINTER
2022-02-19 19:00:00,10763,4.32,72.54,ON PEAK,WINTER
2022-02-19 20:00:00,10631,4.32,67.24,ON PEAK,WINTER
2022-02-19 21:00:00,10533,4.32,55.2,ON PEAK,WINTER
2022-02-19 22:00:00,10388,4.32,47.9,ON PEAK,WINTER
2022-02-19 23:00:00,10240,4.32,56.32,OFF PEAK,WINTER
2022-02-20 00:00:00,10060,4.9,39.26,OFF PEAK,WINTER
2022-02-20 01:00:00,9977,4.9,46.76,OFF PEAK,WINTER
2022-02-20 02:00:00,9938,4.9,34.27,OFF PEAK,WINTER
2022-02-20 03:00:00,9919,4.9,38.27,OFF PEAK,WINTER
2022-02-20 04:00:00,9954,4.9,40.23,OFF PEAK,WINTER
2022-02-20 05:00:00,10044,4.9,56.96,OFF PEAK,WINTER
2022-02-20 06:00:00,10208,4.9,72.04,OFF PEAK,WINTER
2022-02-20 07:00:00,10317,4.9,67.85,ON PEAK,WINTER
2022-02-20 08:00:00,10330,4.9,59.93,ON PEAK,WINTER
2022-02-20 09:00:00,10518,4.9,73.8,ON PEAK,WINTER
2022-02-20 10:00:00,10602,4.9,77.48,ON PEAK,WINTER
2022-02-20 11:00:00,10672,4.9,77.1,ON PEAK,WINTER
2022-02-20 12:00:00,10676,4.9,73.46,ON PEAK,WINTER
2022-02-20 13:00:00,10655,4.9,72.88,ON PEAK,WINTER
2022-02-20 14:00:00,10670,4.9,72.88,ON PEAK,WINTER
2022-02-20 15:00:00,10705,4.9,76.09,ON PEAK,WINTER
2022-02-20 16:00:00,10792,4.9,76.78,ON PEAK,WINTER
2022-02-20 17:00:00,10953,4.9,80.25,ON PEAK,WINTER
2022-02-20 18:00:00,11053,4.9,141.82,ON PEAK,WINTER
2022-02-20 19:00:00,11009,4.9,83.51,ON PEAK,WINTER
2022-02-20 20:00:00,10970,4.9,77.47,ON PEAK,WINTER
2022-02-20 21:00:00,10871,4.9,90.78,ON PEAK,WINTER
2022-02-20 22:00:00,10647,4.9,79.56,ON PEAK,WINTER
2022-02-20 23:00:00,10404,4.9,126.64,OFF PEAK,WINTER
2022-02-21 00:00:00,10334,4.95,85.29,OFF PEAK,WINTER
2022-02-21 01:00:00,10279,4.95,77.09,OFF PEAK,WINTER
2022-02-21 02:00:00,10123,4.95,73.06,OFF PEAK,WINTER
2022-02-21 03:00:00,10106,4.95,69.0,OFF PEAK,WINTER
2022-02-21 04:00:00,10154,4.95,70.98,OFF PEAK,WINTER
2022-02-21 05:00:00,10255,4.95,76.08,OFF PEAK,WINTER
2022-02-21 06:00:00,10427,4.95,77.28,OFF PEAK,WINTER
2022-02-21 07:00:00,10592,4.95,78.57,ON PEAK,WINTER
2022-02-21 08:00:00,10759,4.95,90.5,ON PEAK,WINTER
2022-02-21 09:00:00,10851,4.95,168.31,ON PEAK,WINTER
2022-02-21 10:00:00,10884,4.95,186.19,ON PEAK,WINTER
2022-02-21 11:00:00,10795,4.95,282.46,ON PEAK,WINTER
2022-02-21 12:00:00,10832,4.95,192.11,ON PEAK,WINTER
2022-02-21 13:00:00,10815,4.95,185.82,ON PEAK,WINTER
2022-02-21 14:00:00,10859,4.95,134.13,ON PEAK,WINTER
2022-02-21 15:00:00,10871,4.95,124.13,ON PEAK,WINTER
2022-02-21 16:00:00,10993,4.95,158.02,ON PEAK,WINTER
2022-02-21 17:00:00,10989,4.95,357.65,ON PEAK,WINTER
2022-02-21 18:00:00,11067,4.95,348.3,ON PEAK,WINTER
2022-02-21 19:00:00,11130,4.95,177.03,ON PEAK,WINTER
2022-02-21 20:00:00,11157,4.95,250.51,ON PEAK,WINTER
2022-02-21 21:00:00,11102,4.95,123.99,ON PEAK,WINTER
2022-02-21 22:00:00,10867,4.95,101.61,ON PEAK,WINTER
2022-02-21 23:00:00,10662,4.95,167.89,OFF PEAK,WINTER
2022-02-22 00:00:00,10507,5.37,164.61,OFF PEAK,WINTER
2022-02-22 01:00:00,10426,5.37,111.21,OFF PEAK,WINTER
2022-02-22 02:00:00,10394,5.37,92.83,OFF PEAK,WINTER
2022-02-22 03:00:00,10443,5.37,96.94,OFF PEAK,WINTER
2022-02-22 04:00:00,10488,5.37,156.87,OFF PEAK,WINTER
2022-02-22 05:00:00,10630,5.37,182.67,OFF PEAK,WINTER
2022-02-22 06:00:00,10922,5.37,212.78,OFF PEAK,WINTER
2022-02-22 07:00:00,11133,5.37,747.83,ON PEAK,WINTER
2022-02-22 08:00:00,11184,5.37,707.82,ON PEAK,WINTER
2022-02-22 09:00:00,11265,5.37,737.41,ON PEAK,WINTER
2022-02-22 10:00:00,11254,5.37,697.29,ON PEAK,WINTER
2022-02-22 11:00:00,11225,5.37,696.51,ON PEAK,WINTER
2022-02-22 12:00:00,11190,5.37,557.5,ON PEAK,WINTER
2022-02-22 13:00:00,11135,5.37,669.74,ON PEAK,WINTER
2022-02-22 14:00:00,11059,5.37,607.44,ON PEAK,WINTER
2022-02-22 15:00:00,11057,5.37,473.74,ON PEAK,WINTER
2022-02-22 16:00:00,11118,5.37,477.26,ON PEAK,WINTER
2022-02-22 17:00:00,11176,5.37,671.57,ON PEAK,WINTER
2022-02-22 18:00:00,11323,5.37,511.92,ON PEAK,WINTER
2022-02-22 19:00:00,11317,5.37,412.99,ON PEAK,WINTER
2022-02-22 20:00:00,11213,5.37,288.42,ON PEAK,WINTER
2022-02-22 21:00:00,11158,5.37,106.48,ON PEAK,WINTER
2022-02-22 22:00:00,10964,5.37,90.69,ON PEAK,WINTER
2022-02-22 23:00:00,10743,5.37,76.0,OFF PEAK,WINTER
2022-02-23 00:00:00,10618,5.18,67.92,OFF PEAK,WINTER
2022-02-23 01:00:00,10537,5.18,63.17,OFF PEAK,WINTER
2022-02-23 02:00:00,10529,5.18,64.22,OFF PEAK,WINTER
2022-02-23 03:00:00,10551,5.18,61.0,OFF PEAK,WINTER
2022-02-23 04:00:00,10585,5.18,56.33,OFF PEAK,WINTER
2022-02-23 05:00:00,10747,5.18,57.89,OFF PEAK,WINTER
2022-02-23 06:00:00,11084,5.18,84.67,OFF PEAK,WINTER
2022-02-23 07:00:00,11377,5.18,82.61,ON PEAK,WINTER
2022-02-23 08:00:00,11353,5.18,75.42,ON PEAK,WINTER
2022-02-23 09:00:00,11375,5.18,58.45,ON PEAK,WINTER
2022-02-23 10:00:00,11411,5.18,68.81,ON PEAK,WINTER
2022-02-23 11:00:00,11336,5.18,62.12,ON PEAK,WINTER
2022-02-23 12:00:00,11325,5.18,85.52,ON PEAK,WINTER
2022-02-23 13:00:00,11317,5.18,82.73,ON PEAK,WINTER
2022-02-23 14:00:00,11291,5.18,82.83,ON PEAK,WINTER
2022-02-23 15:00:00,11280,5.18,83.2,ON PEAK,WINTER
2022-02-23 16:00:00,11244,5.18,79.22,ON PEAK,WINTER
2022-02-23 17:00:00,11258,5.18,70.92,ON PEAK,WINTER
2022-02-23 18:00:00,11295,5.18,101.09,ON PEAK,WINTER
2022-02-23 19:00:00,11235,5.18,82.81,ON PEAK,WINTER
2022-02-23 20:00:00,11150,5.18,81.91,ON PEAK,WINTER
2022-02-23 21:00:00,10927,5.18,69.45,ON PEAK,WINTER
2022-02-23 22:00:00,10715,5.18,67.19,ON PEAK,WINTER
2022-02-23 23:00:00,10483,5.18,67.41,OFF PEAK,WINTER
2022-02-24 00:00:00,10281,4.95,59.24,OFF PEAK,WINTER
2022-02-24 01:00:00,10192,4.95,60.24,OFF PEAK,WINTER
2022-02-24 02:00:00,10139,4.95,67.45,OFF PEAK,WINTER
2022-02-24 03:00:00,10103,4.95,66.33,OFF PEAK,WINTER
2022-02-24 04:00:00,10155,4.95,67.41,OFF PEAK,WINTER
2022-02-24 05:00:00,10283,4.95,71.29,OFF PEAK,WINTER
2022-02-24 06:00:00,10559,4.95,259.57,OFF PEAK,WINTER
2022-02-24 07:00:00,10857,4.95,92.66,ON PEAK,WINTER
