date,fossil_fuel_ratio,renewable_energy_ratio,gas_supply_mix,wind_supply_mix,system_marginal_price_avg,system_marginal_price_sum,gas_cost,hydro_reserve_margin,wind_reserve_margin,other_reserve_margin,gas_reserve_margin,rolling_std,rolling_median,rolling_min,rolling_max,exp_moving_avg,rolling_mean,gas_tng,relative_gas_reserve,hydro_tng,load_on_gas_reserve,northwest_load,calgary_load
2022-05-11 10:00:00,86.58942,11.0267,72.550125,4.2313232,93.958,469.79,515.6775,68.05778,82.5184,-42.08704,8.762352,28.12534,91.68,68.61,207.17,99.5091,98.89667,6525.3164,36.504894,198.68062,8.834956,796.452,1278.4884
2022-05-11 11:00:00,87.12526,10.016903,73.1928,4.00211,95.43143,668.02,520.5116,74.69511,83.35143,-60.263485,7.988752,27.408712,93.065,73.5,207.17,100.09397,100.48875,6628.49,32.963867,178.39949,8.038159,783.413,1285.5668
2022-05-11 12:00:00,86.191185,10.668689,72.331566,4.7392435,111.308,556.54,516.0171,65.59694,80.17359,-61.825226,8.519517,28.291262,93.96,73.5,207.17,103.48726,103.13958,6587.51,36.810143,212.95493,8.643271,788.792,1296.685
2022-05-11 13:00:00,86.79052,9.3735285,72.96694,4.302129,164.221,1642.21,516.9957,68.373,81.9967,-65.81614,7.74056,33.390278,95.94,73.5,207.17,110.731476,107.85458,6665.7446,33.50371,195.7711,7.864257,789.7027,1292.5304
2022-05-11 14:00:00,86.370544,9.735113,72.57593,5.009415,230.68,922.72,512.53687,70.05159,79.00133,-64.56978,7.8625307,34.969055,97.485,74.84,207.17,115.60096,111.942085,6641.2686,34.517845,185.38066,8.038712,785.91315,1271.2637
2022-05-11 15:00:00,85.20079,10.370377,71.53668,6.088288,163.37,326.74,508.26605,67.35967,74.421555,-51.66906,8.60243,36.590405,99.245,74.84,207.17,120.20888,115.64,6608.9585,38.474937,202.04364,8.897394,778.1471,1281.4584
2022-05-11 16:00:00,85.59244,9.417197,71.96026,5.6313257,179.44167,1076.65,509.2353,71.344826,76.290215,-44.504272,8.078577,37.392742,102.51,84.49,207.17,124.53697,119.784584,6662.465,35.22308,202.01897,8.359282,776.0674,1286.6753
2022-05-11 17:00:00,86.3733,8.626616,72.44652,4.644095,167.11333,1002.68,505.25006,67.425735,80.89936,-53.31609,9.377726,37.076897,105.445,84.49,207.17,125.44841,121.57875,6570.1147,38.502186,229.64857,9.782809,772.1136,1222.0448
2022-05-11 18:00:00,87.651955,6.7178645,73.64645,2.9609087,137.885,827.31,506.65817,63.243454,87.891045,-55.08072,8.687874,39.015102,105.55,84.49,207.17,130.11174,124.7925,6641.131,34.851124,259.13364,9.066641,771.0457,1178.9072
2022-05-11 19:00:00,88.93891,4.658867,74.81716,2.2618706,183.74,183.74,507.3693,71.49685,90.82992,-53.822186,7.86208,42.29927,105.55,84.49,207.17,136.0916,128.13792,6688.2915,30.841822,200.94724,8.177574,771.3538,1153.874
2022-05-11 20:00:00,88.27501,5.2571726,74.26875,2.6428552,198.96666,1193.8,506.40393,66.11197,89.20214,-51.615494,7.916101,40.15628,105.55,84.49,204.86,139.22827,126.81,6690.816,31.798807,235.52179,8.257414,768.3194,1140.5732
2022-05-11 21:00:00,89.71053,4.1230607,75.36405,2.244212,172.13667,516.41,504.6676,76.20831,91.04278,-57.568775,8.364489,40.983704,105.55,84.49,204.86,141.46442,128.24042,6632.578,31.941328,165.35222,8.7214155,773.4635,1083.5125
2022-05-11 22:00:00,89.4961,4.0982437,74.79016,2.483919,172.22333,516.67,483.20795,74.119286,90.33798,-62.82604,11.213753,46.43301,116.81,84.49,239.09,149.27446,133.8575,6414.806,41.526817,138.4618,12.189591,757.2585,990.33435
2022-05-11 23:00:00,88.719734,4.8727736,73.76792,2.9779315,315.276,1576.38,468.8785,70.56468,87.88256,-55.84744,14.172764,46.29903,116.81,84.49,239.09,145.4877,134.03209,6222.4746,51.348675,159.8338,15.909951,756.7392,921.3029
2022-05-12 00:00:00,88.844925,4.7790356,73.87075,2.6491532,102.725,410.9,467.60138,66.94515,89.230705,-53.37251,12.861427,45.64574,118.885,84.49,239.09,142.72629,134.88542,6225.1797,47.623825,179.48782,14.265646,764.40204,883.301
2022-05-12 01:00:00,89.91425,3.6858847,74.889496,1.4943694,108.42,216.84,473.6695,65.9752,93.944305,-53.609917,13.536385,44.552967,130.08,84.49,239.09,141.97699,136.76917,6291.093,48.24184,184.7547,15.095817,775.4839,863.8343
2022-05-12 02:00:00,90.416176,3.1222086,75.48126,1.4384915,146.025,292.05,475.60394,72.79943,94.13702,-60.116116,12.493298,43.608852,134.645,89.9,239.09,144.24443,140.34541,6377.4883,45.276054,142.25897,13.898778,764.418,858.80225
2022-05-12 03:00:00,89.57681,3.974182,74.59785,2.2603378,163.02333,489.07,470.52502,72.38729,90.81216,-58.13711,13.85673,42.530464,134.645,90.14,239.09,142.24648,141.56917,6285.8745,49.76514,144.41447,15.601236,756.6169,880.88007
2022-05-12 04:00:00,89.54117,4.2756124,74.7003,2.4608958,116.875,467.5,476.86563,70.49372,89.90512,-62.34492,12.982465,42.051033,139.22,90.14,239.09,144.65555,144.55333,6352.2803,48.205124,154.31784,14.42848,749.5945,942.9872
2022-05-12 05:00:00,89.285576,4.4864106,74.77375,2.391012,160.035,320.07,486.78024,67.546425,89.97744,-63.486996,11.13941,45.173553,154.845,90.14,239.09,151.34471,148.78125,6497.4863,43.561832,169.73221,12.1479225,750.42523,1059.1536
2022-05-12 06:00:00,88.39492,5.383393,74.19656,2.3301253,226.44667,2038.02,500.7449,69.53928,90.64027,-60.10058,10.187184,43.61784,162.4,90.14,239.09,151.84673,151.46292,6589.5664,38.55119,211.3974,10.836593,755.7086,1166.6554
2022-05-12 07:00:00,88.3013,5.9274807,74.34499,2.037066,159.9,959.4,509.24905,65.03889,91.64946,-59.49987,6.938031,82.36695,168.75,90.4,502.35,179.887,168.63834,6720.005,28.253935,242.63011,7.142331,731.086,1210.9554
2022-05-12 08:00:00,88.77936,5.910443,74.734116,1.9012668,523.63,2094.52,514.4646,70.55012,92.20101,-57.242695,7.401979,80.966095,168.75,94.66,502.35,176.51843,170.6125,6710.5786,29.433908,204.3822,7.5698495,721.2932,1232.374
2022-05-12 09:00:00,88.52496,5.965947,74.51049,1.4903983,158.975,635.9,513.0874,62.16758,93.85011,-60.30431,2.7423568,86.85724,170.96,94.66,502.35,190.06335,180.97125,6711.75,12.112855,262.55698,2.6778193,726.4209,1256.7056
2022-05-12 10:00:00,87.692085,7.1497707,73.666115,2.3880482,360.2382,3962.62,508.39606,65.91278,90.16462,-65.26816,4.6469154,118.189445,171.98,101.94,587.59,221.8655,201.51,6623.225,20.05172,239.63313,4.609289,720.1996,1268.3279
2022-05-12 11:00:00,85.554,10.245363,71.396225,5.268912,460.07834,2760.47,495.37427,73.69767,78.467094,-52.901855,9.058003,118.001396,171.98,101.94,587.59,213.10585,201.74126,6369.5776,37.516907,184.9054,9.297834,723.8321,1270.0143
2022-05-12 12:00:00,84.43296,11.677405,70.44754,6.189887,111.295,445.18,495.74762,69.3376,74.44691,-55.207874,12.601403,119.044235,171.98,101.94,587.59,204.50218,200.20166,6348.6343,50.403282,215.55664,13.405121,753.7326,1276.7207
2022-05-12 13:00:00,84.552895,11.254766,70.65619,5.9944863,104.8,314.4,499.57556,67.60536,75.06097,-46.89713,10.775964,120.78621,170.96,100.13,587.59,196.1524,196.28876,6416.9927,44.864147,227.73428,11.262668,799.83685,1274.6511
2022-05-12 14:00:00,85.6457,10.686797,71.74044,5.160501,97.884,489.42,509.3772,71.45535,78.55265,-48.66371,10.012721,122.04257,168.75,100.13,587.59,189.10022,193.63875,6508.78,41.109005,200.66887,10.322092,802.6711,1271.805
2022-05-12 15:00:00,85.43596,10.693607,71.431725,3.9117808,106.748,533.74,504.54044,54.928703,83.91586,-55.334877,8.365423,122.28951,168.75,100.13,587.59,193.0242,196.345,6440.994,35.46956,316.8512,8.461008,800.55255,1290.7665
2022-05-12 16:00:00,86.39765,9.207247,72.36619,3.308139,188.34334,1130.06,504.46848,61.14888,86.536224,-59.928856,7.344476,123.37917,168.75,100.13,587.59,200.03746,200.7775,6494.2256,30.734428,273.12338,7.4083157,754.7728,1285.7543
2022-05-12 17:00:00,86.221275,9.014031,72.10471,3.1709263,265.636,1328.18,499.19073,53.33749,87.16687,-55.665737,7.9722424,122.740715,171.34,100.13,587.59,198.04886,202.41292,6452.066,33.190304,328.03745,8.128877,765.55133,1222.6056
2022-05-12 18:00:00,87.56284,6.5921392,73.41387,2.081196,150.31857,1052.23,499.83307,57.75921,91.61038,-58.86356,7.5022635,123.53646,171.34,100.13,587.59,204.16655,206.19542,6543.29,30.346136,296.95276,7.7084846,764.57886,1178.6931
2022-05-12 19:00:00,86.968796,6.183295,72.824425,2.9609146,244.68,1223.4,492.75336,61.81008,88.053276,-60.31918,7.731332,123.72645,171.34,100.13,587.59,207.02203,207.65375,6496.6367,31.621153,268.47513,8.020393,758.1681,1150.5565
2022-05-12 20:00:00,84.77265,8.284194,70.73489,6.3507485,291.815,1167.26,477.7419,74.92501,74.147385,-57.091698,10.140879,124.01705,168.75,100.13,587.59,202.90106,206.82916,6366.5186,42.251503,174.02045,10.918392,755.9095,1133.7477
2022-05-12 21:00:00,83.67399,9.729753,69.37254,7.5636144,145.3691,1599.06,465.41803,72.299355,69.81678,-53.246315,13.936155,126.03291,163.97,91.04,587.59,193.95218,203.65666,6120.861,54.789406,192.24248,15.460665,779.33875,1083.84
2022-05-12 22:00:00,83.70281,9.624785,69.242645,7.730363,94.2575,377.03,455.3974,76.31553,69.492485,-53.38172,14.675298,126.77356,156.565,91.04,587.59,188.4808,198.92625,6041.8423,56.19107,166.26498,16.56638,780.1609,992.683
2022-05-12 23:00:00,84.48921,8.773869,69.81795,7.1086006,123.06555,1107.59,455.63974,79.46788,72.4234,-51.393425,16.243856,126.67941,156.565,91.04,587.59,181.78714,199.04584,6001.9653,58.541534,143.72482,18.802784,787.23627,923.8049
2022-05-13 00:00:00,85.59025,7.6239433,70.8058,5.7108955,107.015,214.03,454.9992,76.56106,77.89598,-51.38426,15.766839,126.838715,156.565,91.04,587.59,175.71138,198.83208,6042.887,55.80832,164.0726,18.296717,776.1911,881.93005
2022-05-13 01:00:00,87.72212,5.341374,72.75393,3.3715672,106.298,531.49,462.96646,76.26304,87.10354,-55.223007,14.190187,126.33678,159.54,91.04,587.59,174.57126,200.00291,6136.26,49.004917,166.15872,16.131815,768.1864,861.3591
2022-05-13 02:00:00,88.378555,4.4939666,72.90726,2.4525707,136.35,681.75,460.9372,76.04053,90.92366,-52.99499,16.943495,128.01344,156.565,91.04,587.59,168.24477,196.885,5949.3374,54.07204,167.71634,19.379118,762.2842,855.99817
2022-05-13 03:00:00,89.44998,3.4707043,74.09777,1.5200605,96.962,484.81,473.31757,76.96426,94.34944,-53.148808,15.144242,127.841835,156.565,91.04,587.59,164.86998,197.16792,6090.0977,48.940243,160.78947,16.901127,772.4437,876.0013
2022-05-13 04:00:00,88.853424,4.117068,73.65081,2.2941134,119.083336,714.5,474.7449,78.31192,91.38948,-54.122566,14.792104,128.47546,146.645,91.04,587.59,162.13318,195.43042,6111.9624,48.89561,151.38278,16.449333,764.86035,935.08167
2022-05-13 05:00:00,86.87979,6.479901,72.14239,4.6065855,153.86667,1384.8,478.45523,79.032364,82.13374,-54.353584,13.2837305,128.33145,146.645,91.04,587.59,163.32812,193.29709,6186.339,47.97209,146.3541,14.577723,765.8053,1047.9685
2022-05-13 06:00:00,83.03729,10.758729,68.866455,7.416453,152.25333,913.52,474.9758,69.90352,70.137115,-52.994587,13.902412,129.3324,134.22,91.04,587.59,158.88667,191.22166,6131.0093,55.196857,208.26765,15.340428,783.0159,1166.136
2022-05-13 07:00:00,80.9112,14.283043,66.953705,10.189634,105.87,423.48,473.0188,76.49242,58.21531,-53.243244,15.328798,112.124344,128.36,91.04,587.59,154.36134,174.55376,6053.9907,63.439358,162.6725,17.053501,792.29614,1224.3663
2022-05-13 08:00:00,79.294716,16.424915,65.52011,11.138102,105.238,526.19,470.02768,66.04646,53.477577,-53.365726,14.769623,112.75585,125.81,91.04,587.59,150.51564,173.24167,6007.037,66.00811,234.95845,16.30008,795.43225,1251.2261
2022-05-13 09:00:00,79.05501,16.564302,65.44966,11.872049,108.07,324.21,472.50885,71.39369,49.885735,-53.70178,13.761984,107.049774,121.505,91.04,587.59,147.87039,163.72583,6064.2573,64.17255,197.95567,15.073974,797.77875,1273.8354
2022-05-13 10:00:00,77.5523,18.528822,63.931995,13.615715,113.59167,681.55,462.4462,74.536995,42.52081,-52.048237,14.846801,58.453735,114.91,91.04,280.69,143.58876,143.17416,5924.108,70.73193,178.24104,16.438852,774.6892,1278.7659
2022-05-13 11:00:00,74.23314,21.115864,60.718273,16.611908,99.17,495.85,439.3341,69.858116,29.329678,-55.04392,18.089436,59.331924,112.725,85.22,280.69,138.91925,142.04292,5669.849,89.81586,210.99321,20.976812,770.8885,1278.572
2022-05-13 12:00:00,72.79438,22.25939,59.400776,18.435299,83.6025,334.41,428.8394,73.033714,20.899178,-57.916447,19.213705,60.417656,112.725,76.03,280.69,133.8881,140.8125,5594.4507,98.90061,188.76398,22.835686,795.3904,1277.3881
2022-05-13 13:00:00,72.86579,22.781343,59.427135,18.120216,76.03,76.03,429.817,70.44278,22.846457,-58.6827,19.418074,61.12367,112.725,76.03,280.69,129.61226,139.99208,5581.91,98.33654,207.4917,23.03274,784.7567,1277.8544
2022-05-13 14:00:00,72.992035,22.316319,59.56559,17.859444,79.52333,238.57,431.82672,69.46094,23.955456,-56.4213,18.665314,62.210022,112.63,75.58,280.69,125.28968,138.64125,5595.013,95.833466,214.38423,21.884111,794.2279,1262.7057
2022-05-13 15:00:00,73.00417,22.327583,59.587704,17.565485,77.37,386.85,431.1099,64.0949,25.26271,-56.662937,19.21755,59.70622,107.05,75.53,280.69,121.30891,131.86542,5603.071,97.2102,252.41283,22.756052,793.942,1255.5155
2022-05-13 16:00:00,74.922455,19.849148,61.43699,15.941142,75.6475,302.59,438.7014,65.20383,32.483906,-56.11316,17.483728,51.47899,106.065,75.53,274.52,117.9154,123.457085,5750.559,86.53677,244.6171,20.441526,777.0117,1250.5791
2022-05-13 17:00:00,75.96977,18.432096,62.56124,14.934569,80.4575,321.83,441.5262,64.92534,36.58445,-55.209484,16.190416,50.781807,105.325,75.53,274.52,115.405365,119.76375,5886.785,80.16465,246.57489,18.956749,798.2745,1195.2876
2022-05-13 18:00:00,77.1296,16.708885,63.781788,13.690431,88.15,352.6,445.1642,66.17518,41.585506,-55.37113,14.5062275,38.714127,103.565,75.53,239.86,114.21294,112.51292,6030.7305,71.92554,237.7885,16.917942,801.5631,1153.9893
2022-05-13 19:00:00,78.18092,15.253873,64.83903,12.432708,99.39,397.56,450.96838,63.587605,46.949554,-54.736134,13.035817,27.846321,103.565,75.53,177.07,115.013504,107.69458,6130.975,64.646545,257.43564,14.998889,810.2653,1122.9022
2022-05-13 20:00:00,78.51231,14.68094,65.124176,12.368769,112.866,564.33,448.58994,69.1231,47.377056,-61.95665,13.057327,34.51284,103.565,75.53,217.27,123.19402,110.267914,6139.8916,63.779587,217.99094,15.129004,767.8055,1111.8229
2022-05-13 21:00:00,78.29747,15.261681,64.63447,13.214192,249.96666,2249.7,444.17017,73.22127,44.938984,-54.803944,15.62109,34.300095,105.325,75.53,217.27,122.7993,111.402084,5968.12,71.19726,189.05788,18.308107,781.437,1068.5966
2022-05-13 22:00:00,73.59893,19.740248,59.439285,18.186642,113.75,796.25,402.8253,80.29801,26.689095,-53.845787,25.15626,35.004288,103.565,73.51,217.27,118.856155,109.23333,5295.195,101.99918,139.09601,32.51873,878.3315,988.708
2022-05-13 23:00:00,71.633156,21.642027,57.308216,19.961012,78.596,392.98,374.1854,78.8254,20.429516,-53.16912,28.761267,36.175903,101.41,64.45,217.27,114.50366,107.55167,5048.689,112.45946,149.49265,39.493134,871.8838,921.7352
2022-05-14 00:00:00,70.9085,22.286554,56.48478,20.265373,64.516,322.58,365.32803,74.64557,19.768091,-55.286423,30.411806,37.326416,97.995,62.54,217.27,110.34657,105.7475,4942.1533,116.17868,179.00229,42.86254,872.2245,879.08093
2022-05-14 01:00:00,71.08673,22.110998,56.65641,20.088104,62.54,62.54,364.75397,74.630104,20.596792,-54.440907,30.242958,36.35591,94.92,62.54,217.27,106.52204,101.62583,4949.262,115.207016,179.11147,42.649567,878.8551,858.6122
2022-05-14 02:00:00,70.767654,22.44885,56.400566,20.285929,62.54,62.54,362.4935,72.772675,19.440826,-55.24389,30.42039,37.2019,90.445,62.54,217.27,103.01788,100.260414,4949.8936,116.886246,192.2249,43.282906,878.12067,845.5181
2022-05-14 03:00:00,70.971275,22.284122,56.70011,20.32685,62.8,125.6,363.55545,75.262764,18.810202,-55.25743,29.714367,37.513206,85.88,62.54,217.27,99.84205,97.64625,5005.04,115.8883,174.64488,42.196342,878.01514,843.7541
2022-05-14 04:00:00,70.77517,22.508562,56.668922,20.460243,63.32,63.32,364.71127,74.20158,17.458204,-57.716145,29.058825,37.453423,82.83,62.54,217.27,96.923485,94.84209,5052.4307,116.48826,183.94275,41.14043,871.50995,865.173
2022-05-14 05:00:00,72.45093,21.014177,58.453552,18.875181,63.515,127.03,379.3329,74.128426,23.067953,-56.956215,26.008232,33.298676,79.665,62.54,217.27,95.06881,90.53667,5265.2544,107.76654,184.46431,35.37238,866.9792,897.2132
2022-05-14 06:00:00,74.682365,19.11704,60.91241,15.9607525,70.54,352.7,402.31122,68.88399,33.90677,-57.168926,21.970245,33.100105,79.665,62.54,217.27,94.413704,89.66458,5574.446,94.10223,222.1683,28.284742,837.75055,961.7695
2022-05-14 07:00:00,77.109055,17.92389,63.587215,13.40736,85.98333,257.95,430.90353,65.297035,43.345226,-57.60088,17.231518,33.066425,79.665,62.54,217.27,94.86941,89.5725,5922.085,78.235954,247.77916,20.743933,827.9388,1028.8735
2022-05-14 08:00:00,80.19358,15.486704,65.87641,10.148167,96.83143,677.82,453.53275,69.55286,59.458073,-57.24716,18.716303,32.874172,79.665,62.54,217.27,94.370255,88.83667,5800.405,71.654175,215.26129,21.350315,860.4275,1087.034
2022-05-14 09:00:00,82.2386,14.234573,67.83443,8.142181,88.004,440.02,469.5211,70.639336,67.67884,-56.431458,16.739264,32.45662,79.665,62.54,217.27,95.05904,88.23375,5934.825,63.069847,207.57991,18.424128,826.0443,1120.1793
2022-05-14 10:00:00,83.55069,12.929059,69.37324,6.7027864,106.445,425.78,481.17798,67.67552,72.98724,-58.700344,13.443831,33.540466,79.665,62.54,217.27,97.84551,89.714584,6161.9336,53.00117,228.53404,14.420301,826.5507,1135.605
2022-05-14 11:00:00,82.6608,13.408072,68.389946,7.976817,124.036,620.18,474.10986,72.492256,68.04758,-55.054287,15.3422575,33.64272,79.665,62.54,217.27,98.30427,90.47958,6037.79,59.240402,194.47977,16.732452,825.0165,1131.5353
2022-05-14 12:00:00,81.31596,14.794383,66.966896,9.194008,106.808,534.04,460.16635,71.96019,63.50163,-55.05913,17.834423,33.512157,83.49,62.54,217.27,98.057526,91.27917,5859.2275,67.15896,198.24146,20.036997,827.8981,1113.7642
2022-05-14 13:00:00,79.8312,16.254217,65.32682,10.586693,94.965,189.93,448.37555,71.78543,58.225662,-56.330452,20.317514,33.457264,85.995,62.54,217.27,97.04893,91.487915,5681.3613,75.27505,199.47699,23.423738,836.4025,1100.6915
2022-05-14 14:00:00,78.42055,17.880623,63.89041,11.837335,85.6775,342.71,437.86813,70.35353,53.295788,-57.325825,22.766787,33.433537,85.995,62.54,217.27,95.42661,91.5375,5540.711,83.002,209.60056,27.04318,849.7202,1093.5457
2022-05-14 15:00:00,78.25854,18.45496,64.2037,12.034741,77.298,386.49,441.22546,66.75459,50.85697,-57.97841,19.540274,33.27697,86.71,62.54,217.27,94.745285,92.011665,5762.5254,78.738335,235.045,22.995476,831.79083,1107.1523
2022-05-14 16:00:00,78.86394,17.573225,65.099045,11.766124,88.93,444.65,449.54956,68.626686,51.11755,-57.965767,18.867346,33.165382,86.895,62.54,217.27,94.81926,92.71083,5960.816,76.987274,221.80934,22.355341,824.8968,1124.9647
2022-05-14 17:00:00,78.75661,17.098892,65.027336,11.828259,93.97714,657.84,444.81134,67.22936,50.799976,-54.65011,17.764751,33.1649,86.895,62.54,217.27,94.16172,92.71333,5977.68,74.63655,233.98238,21.04728,836.97504,1112.9694
2022-05-14 18:00:00,79.22545,15.353744,65.685005,11.524849,89.7725,359.09,446.9766,68.18149,51.39083,-57.146957,16.482351,33.135662,86.895,62.54,217.27,94.37198,92.55875,6122.6787,71.26006,227.18416,19.599077,793.20337,1093.3577
2022-05-14 19:00:00,78.2458,15.2751,64.94392,12.767893,97.10333,291.31,438.68478,70.95634,45.58588,-56.450504,17.245474,32.44612,86.895,62.54,217.27,94.31583,91.285835,6080.8027,75.60523,207.37173,20.942558,766.49084,1073.4554
2022-05-14 20:00:00,76.29556,17.036312,62.937126,14.828594,94.7825,379.13,428.36896,71.6182,36.2124,-57.99142,18.497786,18.239706,86.74,62.54,129.89,93.57056,85.77458,5948.0317,84.98751,202.64603,22.847761,860.46936,1068.2834
2022-05-14 21:00:00,75.05169,18.657228,61.82927,16.360014,85.0,85.0,419.61826,69.7941,29.89091,-57.361214,21.66288,16.950317,86.025,62.54,129.89,92.213715,84.03917,5821.2314,96.53692,210.53516,27.812952,873.6903,1036.6652
2022-05-14 22:00:00,73.62197,19.898378,59.842987,18.200836,78.335,470.01,397.6776,78.81558,24.518795,-55.983154,26.546692,17.375746,86.025,62.54,129.89,89.85982,83.5925,5452.439,105.88171,149.56197,35.925,879.37067,960.9649
2022-05-14 23:00:00,72.89644,20.411018,58.700073,18.472857,63.63,318.15,415.13162,76.099915,25.453487,-51.106815,33.38927,17.60816,86.025,60.05,129.89,87.47503,83.409164,5204.296,113.61127,168.97359,49.64392,879.606,894.95734
2022-05-15 00:00:00,72.97412,20.264423,58.740757,18.36911,60.16,180.48,409.8043,75.226875,26.079992,-51.57493,33.631943,17.72123,86.025,60.05,129.89,85.312225,83.32166,5193.3003,113.9957,168.45726,50.732574,873.5736,848.4437
2022-05-15 01:00:00,73.3247,19.924627,59.088703,18.21395,60.5,181.5,407.1903,77.62974,26.711704,-50.876453,33.50043,17.795303,86.025,60.05,129.89,83.37765,83.26292,5223.541,112.87938,152.1178,51.05359,853.97845,823.4813
2022-05-15 02:00:00,72.17442,21.044498,58.141224,19.136997,61.184,305.92,399.0994,75.35304,22.207905,-51.646824,34.763092,17.957392,86.025,59.69,129.89,81.482635,83.136665,5126.3164,116.84854,168.83163,54.072502,845.59296,810.4243
2022-05-15 03:00:00,72.58033,20.67916,58.474552,18.870552,59.8375,239.35,400.8793,76.3698,23.19044,-48.568214,32.924366,18.114388,86.025,59.69,129.89,79.78483,83.00916,5212.4473,114.99733,161.86688,50.420578,848.08276,814.2283
2022-05-15 04:00:00,72.87435,20.365927,58.81366,18.676023,60.56,121.12,404.2263,77.95788,23.52881,-51.21747,33.283806,18.219236,86.025,59.69,129.89,78.30124,82.92083,5261.9062,114.705894,151.64981,51.303547,845.1417,825.9449
2022-05-15 05:00:00,73.63166,19.928646,59.485523,17.582706,61.693333,185.08,410.20682,75.03193,28.445684,-52.509914,32.917206,18.709957,86.025,59.69,129.89,76.866745,82.36375,5289.4785,111.77081,171.78032,49.986057,840.73486,841.97784
2022-05-15 06:00:00,75.31489,19.046783,61.12501,15.249213,61.59,123.18,427.25894,72.8935,38.128834,-53.195583,30.951815,19.044508,85.225,59.69,129.89,75.8478,81.41583,5418.9014,104.18819,188.66124,44.91393,847.9746,896.6401
2022-05-15 07:00:00,75.69618,19.43562,61.332203,14.2642975,63.905,127.81,435.97504,66.60829,42.634624,-52.871647,31.015417,18.942745,80.885,59.69,129.89,74.87118,79.89625,5374.589,102.80521,232.40631,43.786102,848.0351,966.66425
2022-05-15 08:00:00,78.85724,17.247995,64.491776,11.197684,63.54,254.16,463.5804,67.309204,55.065506,-50.89159,27.433483,19.054983,76.69,59.69,129.89,74.15348,78.949165,5639.144,90.926346,225.23958,36.32954,827.43744,1027.7864
2022-05-15 09:00:00,82.68125,14.08191,68.33187,7.254602,65.8675,263.47,496.20416,65.61702,70.75394,-51.945316,23.081413,18.377161,76.69,59.69,129.89,74.810005,78.09,5994.2656,76.80706,236.89873,28.637411,827.9457,1073.3179
2022-05-15 10:00:00,83.60098,13.279501,69.08619,6.193894,79.535,318.14,506.1026,66.63221,75.31434,-53.258015,22.582361,14.792421,76.69,59.69,103.58,75.551605,76.18125,5985.9316,73.63534,236.24396,27.255222,831.69336,1105.0712
2022-05-15 11:00:00,83.62987,13.295668,68.84642,5.9731894,82.285,329.14,509.24112,66.71996,76.65669,-53.09486,24.20361,13.612197,76.69,59.69,96.79,75.793076,75.13917,5849.2075,75.793076,235.62263,28.975588,829.7914,1123.0251
2022-05-15 12:00:00,84.24848,12.714157,69.419495,5.3697286,79.235,158.47,511.77994,67.5147,79.12753,-52.821312,24.031649,13.033176,76.69,59.69,96.79,76.33443,74.611664,5866.276,74.34194,229.9959,28.645554,828.8249,1119.4478
2022-05-15 13:00:00,83.41507,13.492459,68.57765,6.3099313,82.84,248.52,505.57364,68.88914,75.42718,-54.36853,24.666655,12.922275,76.69,59.69,96.79,76.77248,74.46,5805.941,76.79983,220.26491,29.705597,836.1096,1117.7299
2022-05-15 14:00:00,83.00194,13.910176,68.27372,6.9693785,81.805,163.61,506.6231,70.50875,72.54971,-53.260918,24.19221,13.082306,77.59,59.69,96.79,77.40188,74.78792,5832.6514,77.03729,208.79805,29.02484,855.45355,1123.3857
2022-05-15 15:00:00,82.93253,13.85789,68.303986,6.629583,83.96667,251.9,511.812,64.511734,73.714424,-53.58714,23.398632,13.063709,77.59,59.69,96.79,78.12492,74.76833,5887.581,76.04062,251.25691,27.759233,835.7769,1153.564
2022-05-15 16:00:00,85.32967,10.603995,71.21501,4.251272,88.985,355.94,527.37994,62.56529,82.5148,-64.38726,17.315128,73.18767,77.59,59.69,427.32,106.06053,88.58708,6355.9863,61.181572,265.03775,19.938206,729.6145,1173.3148
2022-05-15 17:00:00,85.35581,9.464858,71.63297,3.9696257,476.38,4287.42,526.6836,56.98056,83.243515,-71.64839,14.349282,95.264015,77.59,59.69,427.32,128.57008,101.121666,6579.688,54.733295,304.5776,16.534147,715.82104,1160.9735
2022-05-15 18:00:00,84.51599,8.856152,71.00219,4.84026,333.44666,2000.68,520.53125,56.489956,79.25541,-77.35795,13.94856,109.59991,77.59,59.69,427.32,147.63168,112.37375,6621.658,55.42936,308.0511,16.289894,705.9886,1134.9816
2022-05-15 19:00:00,84.81383,8.044353,71.15518,5.1609817,340.92,681.84,520.36,63.56373,78.08593,-66.65197,14.640342,119.792946,77.59,59.69,427.32,163.89156,123.090836,6574.401,56.52634,257.9688,17.11898,715.94336,1128.8593
2022-05-15 20:00:00,85.90978,6.801085,72.21025,4.069339,453.56332,1360.69,526.3073,64.483215,82.78391,-68.4606,13.453289,125.26351,77.59,59.69,427.32,175.45782,132.40208,6647.653,51.65482,251.45886,15.510792,708.5734,1124.9553
2022-05-15 21:00:00,85.92751,7.1206245,72.04276,4.866585,353.515,2121.09,521.0457,71.07862,79.68317,-66.793915,15.412055,124.77984,80.19,59.69,427.32,173.9724,135.74709,6544.5693,56.80113,204.76338,18.079418,724.1156,1064.911
2022-05-15 22:00:00,86.95549,5.9311743,72.53768,3.7362988,152.115,912.69,514.13837,72.83009,84.97272,-60.884956,17.57522,123.84749,82.085,59.69,427.32,172.3874,139.55417,6348.3564,59.381893,192.09123,20.799427,733.0937,976.24243
