date,northwest,fossil_fuel_ratio,gas_tng,relative_gas_reserve,gas_supply_mix,system_marginal_price_avg,system_marginal_price_sum,gas_cost,gas_tng_ratio,load_on_gas_reserve,wind_supply_mix,wind_tng,rolling_std,hydro_tng,renewable_energy_ratio,rolling_mean,rolling_min,wind_reserve_margin,gas_reserve_margin,other_reserve_margin,exp_moving_avg,renewable_energy_penetration,rolling_max,rolling_median,hydro_reserve_margin,calgary,demand_supply_ratio,weekly_profile,system_load,total_reserve_margin
2022-03-02 12:00:00,755.6037,0.92392653,8375.9375,0.14406587,0.8026893,266.5825,1066.33,41555.484,0.8026893,0.027901974,0.006482499,67.64386,49.396187,225.54105,0.031984974,88.79625,57.28,0.9660422,0.028088028,-0.5789387,104.89723,0.00031984973,266.19,68.045,0.6470406,1414.7372,0.83382195,6,7651.984,0.19496657
2022-03-02 13:00:00,761.95215,0.9220759,8321.791,0.20599297,0.80046153,261.4375,1045.75,41359.633,0.80046153,0.041832887,0.0052498886,54.5791,59.36809,249.7874,0.03273823,96.84625,57.28,0.9726009,0.0415996,-0.60754514,116.82385,0.0003273823,266.19,71.155,0.6090964,1417.6848,0.8280494,6,7662.6436,0.2019467
2022-03-02 14:00:00,764.9443,0.9224249,8296.408,0.21476686,0.8003727,255.84334,767.53,41251.53,0.8003727,0.04419316,0.0047639483,49.381565,66.15754,248.53256,0.031297345,104.62,57.28,0.9752721,0.04386216,-0.61007935,127.20194,0.00031297345,266.19,74.11,0.61106014,1410.1794,0.8260402,6,7663.654,0.20423152
2022-03-02 15:00:00,775.19336,0.9210201,8329.513,0.20190547,0.7995364,283.765,567.53,40955.66,0.7995364,0.041342326,0.0070555904,73.50463,74.72347,242.46828,0.031952783,113.947914,57.28,0.96319246,0.04071023,-0.61359984,139.68259,0.00031952784,283.21,74.36,0.63038373,1412.5266,0.8195264,6,7625.26,0.20163015
2022-03-02 16:00:00,786.6688,0.9158675,8344.919,0.19851828,0.7952937,287.012,1435.06,41035.47,0.7952937,0.039463613,0.00832365,87.33904,81.53373,285.4526,0.036334142,123.29667,57.28,0.9563523,0.038935963,-0.6312881,151.33598,0.00036334142,285.35,74.445,0.56485885,1432.8428,0.8252509,6,7711.7217,0.19613288
2022-03-02 17:00:00,783.32355,0.9170206,8370.957,0.16111639,0.7965475,298.2,1192.8,41329.09,0.7965475,0.03129772,0.007302528,76.74263,88.3653,283.92993,0.034432177,133.53958,57.28,0.96215844,0.031251367,-0.6391203,163.6795,0.00034432174,305.63,75.06,0.56718,1461.3365,0.83080226,6,7818.055,0.19396766
2022-03-02 18:00:00,786.47504,0.910523,8399.049,0.1544659,0.7914754,312.635,625.27,41202.406,0.7914754,0.03208075,0.006165835,65.43116,93.23471,240.15094,0.028796202,143.58167,57.28,0.9677996,0.031809885,-0.6365228,174.68594,0.00028796203,305.63,94.22,0.63391626,1444.1635,0.81322956,6,7776.883,0.20593469
2022-03-02 19:00:00,793.89435,0.9106915,8336.094,0.18889958,0.7906143,232.174,1160.87,40896.27,0.7906143,0.040631548,0.007886688,83.155815,92.923325,216.39938,0.028410502,150.45291,57.28,0.9590769,0.0399523,-0.62624186,178.74547,0.00028410502,305.63,114.975,0.6701229,1398.8687,0.80758303,6,7699.254,0.2115002
2022-03-02 20:00:00,819.6082,0.9077081,8276.589,0.22282206,0.7874249,180.34,180.34,40633.227,0.7874249,0.048970204,0.0075193797,79.03588,91.39395,252.0571,0.031499792,155.14626,57.28,0.9611044,0.047792308,-0.6088448,178.87303,0.00031499795,305.63,122.715,0.61576664,1344.69,0.8050968,6,7623.4424,0.21448644
2022-03-02 21:00:00,831.83374,0.9097881,8275.437,0.18760139,0.78913856,129.97333,389.92,40135.76,0.78913856,0.040883187,0.007837815,82.1926,89.51801,230.19263,0.029788788,158.62291,57.28,0.9595509,0.039749738,-0.5789802,176.7096,0.0002978879,305.63,129.765,0.6485609,1272.5944,0.79798585,6,7466.8335,0.21188402
2022-03-02 22:00:00,837.9617,0.91576576,8086.3594,0.27474892,0.791917,71.08,284.32,39218.746,0.791917,0.06761918,0.0089443205,91.33153,89.31304,144.78044,0.023104735,158.8175,57.28,0.9550534,0.0640788,-0.52626115,168.23602,0.00023104734,305.63,129.765,0.77518564,1169.9875,0.77637607,6,7219.92,0.23322675
2022-03-02 23:00:00,850.8526,0.9127283,7825.2163,0.3773745,0.7856891,118.03667,708.22,38048.49,0.7856891,0.10383364,0.007346026,73.16411,88.018166,170.11574,0.02439731,160.29584,57.28,0.963994,0.0953507,-0.5374808,163.00674,0.00024397309,305.63,129.765,0.7358451,1076.1406,0.75861037,3,6999.7676,0.25266862
2022-03-03 00:00:00,866.0319,0.920155,7760.233,0.39148983,0.79123724,78.293335,234.88,38131.21,0.79123724,0.114207566,0.0055694827,54.623924,87.08561,106.15175,0.016342191,161.13374,66.15,0.97317094,0.1038992,-0.5185362,156.1574,0.00016342191,305.63,129.765,0.83768845,1017.5156,0.74578685,2,6844.688,0.2653944
2022-03-03 01:00:00,878.7222,0.9200443,7648.572,0.42053244,0.7894571,73.92333,221.77,37724.46,0.7894571,0.12745555,0.0056736185,54.968254,86.78386,99.99973,0.01594365,161.4075,70.79,0.97300184,0.11495349,-0.5037665,149.4824,0.0001594365,305.63,129.765,0.8470952,983.27454,0.74049354,2,6736.201,0.27335224
2022-03-03 02:00:00,881.7471,0.9178857,7532.883,0.46794084,0.7859808,69.79,139.58,37250.21,0.7859808,0.14969705,0.0063307784,60.674526,88.378235,107.80201,0.017525433,159.415,69.34,0.97019917,0.13265596,-0.49733472,143.07101,0.00017525433,305.63,129.765,0.83516514,963.6982,0.7320574,2,6710.1963,0.28348875
2022-03-03 03:00:00,882.2259,0.9193786,7524.206,0.47375464,0.78701335,69.29,138.58,37253.434,0.78701335,0.15340982,0.0053024385,50.693726,88.63931,100.35289,0.015746467,159.15958,69.34,0.9751013,0.13564548,-0.504102,137.18694,0.00015746466,305.63,129.765,0.84655523,958.5397,0.7300687,2,6690.898,0.28632012
2022-03-03 04:00:00,868.19275,0.91663563,7493.294,0.48417217,0.7842397,68.27,68.27,37273.973,0.7842397,0.15668997,0.0039701373,37.934074,88.88271,139.66174,0.018445602,158.92416,68.27,0.98136836,0.13870186,-0.50441,131.67358,0.00018445602,305.63,129.765,0.7864499,985.1888,0.73332834,2,6748.1265,0.28647217
2022-03-03 05:00:00,873.19476,0.91527396,7673.4727,0.43498644,0.7857479,76.985,307.94,38091.047,0.7857479,0.13005348,0.00528294,51.59224,88.793945,152.50995,0.020704897,159.01459,68.27,0.97466,0.11768742,-0.5319498,127.25729,0.00020704897,305.63,129.765,0.76680434,1048.6024,0.74813265,2,6911.1094,0.2705542
2022-03-03 06:00:00,887.83154,0.9175661,8031.5664,0.31144512,0.7926534,106.6875,426.75,39814.598,0.7926534,0.07979832,0.0074082306,75.06395,88.99644,132.46358,0.020441558,158.53833,68.27,0.9630409,0.07555634,-0.52273434,126.42391,0.00020441558,305.63,124.05,0.79776555,1186.6273,0.77575123,2,7263.053,0.2425992
2022-03-03 07:00:00,891.54236,0.91392136,8331.279,0.20118846,0.79345304,116.045,464.18,41275.68,0.79345304,0.044760704,0.0062841834,65.9841,87.1873,207.66522,0.026111865,162.475,68.27,0.9676548,0.043810487,-0.5339504,129.826,0.00026111864,305.63,141.545,0.68819034,1311.6213,0.8007152,5,7580.2466,0.21775845
2022-03-03 08:00:00,805.3671,0.91170084,8371.252,0.17300075,0.7919993,279.8725,2238.98,41203.89,0.7919993,0.037206747,0.006344026,67.0549,87.22493,231.6347,0.028729787,170.1675,68.27,0.96703297,0.03645816,-0.5583077,140.16312,0.00028729785,305.63,160.39,0.65220016,1346.05,0.80264336,5,7599.6265,0.2107399
2022-03-03 09:00:00,773.39246,0.912301,8386.532,0.1732391,0.79271156,291.965,1167.86,41233.273,0.79271156,0.037264682,0.0054816,57.992863,89.185875,232.00235,0.028680865,177.205,68.27,0.97147423,0.0364738,-0.5759393,151.48528,0.00028680864,305.63,174.645,0.6484813,1368.3557,0.8019551,5,7634.8477,0.21054022
2022-03-03 10:00:00,767.11304,0.9134212,8415.863,0.15645142,0.7939207,259.735,519.47,41323.066,0.7939207,0.03316262,0.004100899,43.4711,90.091446,236.15904,0.029058876,182.48209,68.27,0.97861725,0.032548174,-0.57768047,159.99925,0.00029058877,305.63,184.17,0.6361186,1391.1044,0.8034367,5,7673.9585,0.20804013
2022-03-03 11:00:00,764.7225,0.91407293,8395.797,0.16370477,0.7944326,301.66,301.66,41299.723,0.7944326,0.035064287,0.0033513624,35.418182,93.323524,233.57939,0.029491203,187.21791,68.27,0.98257834,0.034410994,-0.5829939,171.3321,0.00029491202,305.63,202.885,0.6400934,1391.9675,0.80270535,5,7642.464,0.21020153
2022-03-03 12:00:00,768.873,0.91217893,8361.725,0.18683071,0.7925561,256.345,1025.38,41144.63,0.7925561,0.040616117,0.0035937608,37.91534,93.38257,250.30968,0.031801913,187.28416,68.27,0.98135006,0.039654974,-0.57865953,179.04794,0.00031801913,305.63,202.885,0.61431485,1379.9683,0.8008661,5,7630.8423,0.21225083
2022-03-03 13:00:00,780.4736,0.9133167,8343.519,0.20519662,0.79311985,257.04333,771.13,41074.09,0.79311985,0.045659207,0.004788332,50.372635,92.729576,221.8897,0.030229706,186.21333,68.27,0.9752225,0.04437997,-0.5859039,182.9865,0.00030229706,305.63,202.885,0.6612371,1376.8206,0.7971392,5,7603.549,0.2162802
2022-03-03 14:00:00,794.3321,0.9091592,8327.557,0.2002058,0.789481,207.61,415.22,40973.527,0.789481,0.0436405,0.006419876,67.71776,91.918274,246.96356,0.033798732,184.39,68.27,0.9666907,0.04247939,-0.6072564,184.57079,0.0003379873,305.63,191.565,0.6229564,1376.039,0.8008813,5,7636.267,0.21217859
2022-03-03 15:00:00,823.96344,0.9059763,8357.002,0.18064082,0.7870083,234.735,469.47,41039.46,0.7870083,0.038210813,0.0077396375,82.18486,90.30592,271.68735,0.036306743,182.58708,68.27,0.9595746,0.03732268,-0.6128407,189.00032,0.00036306743,305.63,191.565,0.59206104,1384.3049,0.804991,5,7672.631,0.20661266
2022-03-03 16:00:00,799.96375,0.9049445,8393.365,0.17039943,0.7867197,213.15,2344.65,40993.95,0.7867197,0.035730973,0.008288927,88.433014,88.35569,278.839,0.035794247,180.4525,68.27,0.9566717,0.034801643,-0.6255453,192.6099,0.00035794248,305.63,191.565,0.5813228,1391.7898,0.8030133,5,7722.505,0.20423566
2022-03-03 17:00:00,789.4135,0.90538573,8398.358,0.16196251,0.7872627,209.776,1048.88,41189.9,0.7872627,0.0336817,0.009193231,98.07152,84.56058,271.05627,0.034942023,176.51917,68.27,0.9519963,0.033004224,-0.58900005,194.0995,0.00034942024,301.66,191.565,0.5930086,1409.3109,0.80683684,5,7773.3594,0.20377693
2022-03-03 18:00:00,777.6866,0.90522856,8402.88,0.1645708,0.78711116,213.22,639.66,41250.543,0.78711116,0.034274995,0.009173857,97.93638,80.73927,269.26202,0.034397077,172.855,68.27,0.95220286,0.03359635,-0.6128742,195.63715,0.00034397075,301.66,191.565,0.59570265,1418.7866,0.80721635,5,7725.211,0.2041453
2022-03-03 19:00:00,791.0981,0.90718997,8337.727,0.20026897,0.7880146,156.0625,624.25,41145.332,0.7880146,0.04332067,0.011307161,119.637405,80.1753,224.89685,0.032562595,169.3675,68.27,0.9416118,0.042301103,-0.67519635,191.32457,0.00032562597,301.66,174.645,0.66231704,1393.5219,0.8042344,5,7692.456,0.21122147
2022-03-03 20:00:00,831.98956,0.9032934,8262.602,0.21958086,0.7835768,132.87,398.61,40727.78,0.7835768,0.047820088,0.013896117,146.53073,80.14334,244.09975,0.037045106,168.77167,68.27,0.9284867,0.046439465,-0.62639993,189.3018,0.00037045107,301.66,167.495,0.6334839,1341.9298,0.803036,5,7670.1177,0.2114914
2022-03-03 21:00:00,854.1032,0.90674114,8128.316,0.2729143,0.7847091,82.99,248.97,40167.566,0.7847091,0.06406539,0.015748527,163.12923,82.08015,179.33533,0.03298753,165.81583,68.27,0.9202692,0.061395388,-0.5983248,180.62886,0.0003298753,301.66,167.495,0.73072773,1268.82,0.7913206,5,7490.265,0.22496215
2022-03-03 22:00:00,854.8546,0.9073757,7990.803,0.32143623,0.78351235,81.7425,326.97,39158.258,0.78351235,0.0808594,0.013800385,140.74591,81.57852,181.07967,0.031467054,166.25291,68.27,0.9312092,0.07567344,-0.59487873,172.68095,0.00031467053,301.66,167.495,0.7235425,1172.1875,0.774121,5,7257.758,0.23542288
2022-03-03 23:00:00,846.78864,0.9117621,7786.925,0.4012119,0.7845453,104.296,521.48,38177.043,0.7845453,0.114109494,0.014881892,147.70871,81.818565,104.19758,0.025375096,165.97084,68.27,0.9278061,0.103611715,-0.59613127,166.55447,0.00025375097,301.66,167.495,0.84091973,1082.7236,0.7513639,2,6969.6875,0.25824687
2022-03-04 00:00:00,853.3044,0.9104179,7633.628,0.46134913,0.78105676,80.996666,242.99,37661.996,0.78105676,0.13687794,0.015752533,153.95677,81.606255,96.72778,0.0255593,166.16333,68.27,0.9203122,0.12156181,-0.6065748,159.79092,0.000255593,301.66,167.495,0.852324,1024.7975,0.7446119,1,6772.0254,0.26349202
2022-03-04 01:00:00,886.86865,0.90279955,7491.067,0.5106328,0.77247053,78.97,78.97,37097.188,0.77247053,0.15679447,0.020423263,198.05548,81.30452,120.65491,0.032772027,166.42375,68.27,0.8974868,0.13727205,-0.60115314,153.32524,0.00032772028,301.66,167.495,0.81579405,986.8551,0.741989,1,6759.7275,0.2688273
2022-03-04 02:00:00,887.5574,0.90032214,7460.115,0.5201033,0.7699162,73.64333,220.93,36899.37,0.7699162,0.16040592,0.02494465,241.7016,80.99384,102.14284,0.03539388,166.68042,68.27,0.87489563,0.13984604,-0.58994716,147.09923,0.00035393878,301.66,167.495,0.8440567,971.29474,0.74103975,1,6781.955,0.2688813
2022-03-04 03:00:00,909.98285,0.90152025,7376.2173,0.5123513,0.7694919,57.0925,228.37,36875.285,0.7694919,0.1574534,0.02302682,220.73114,81.61196,106.23988,0.03402396,166.21083,58.25,0.88574994,0.13889593,-0.56059647,139.99129,0.00034023958,301.66,167.495,0.8390305,971.6739,0.74671125,1,6807.196,0.27109513
2022-03-04 04:00:00,923.1718,0.8955417,7359.376,0.5474476,0.76439273,63.2575,253.03,36765.21,0.76439273,0.17038076,0.02771958,266.87698,81.91819,120.73347,0.04021277,165.9725,58.25,0.8618649,0.148516,-0.5645556,133.79599,0.00040212768,301.66,167.495,0.8181725,994.24915,0.7459885,1,6855.9478,0.27128807
2022-03-04 05:00:00,892.87823,0.89651096,7488.6987,0.51226217,0.76698846,78.73,236.19,37410.324,0.76698846,0.15083407,0.028062046,273.99133,81.85216,118.09226,0.040113457,166.03084,58.25,0.85818255,0.13375378,-0.5659904,129.3219,0.00040113457,301.66,167.495,0.82215023,1063.4503,0.75639474,1,6958.1963,0.26110417
2022-03-04 06:00:00,898.38916,0.889753,7707.417,0.4575234,0.7643291,86.59857,606.19,38492.836,0.7643291,0.118737034,0.03561051,359.09277,82.82352,134.25381,0.048924193,164.81708,58.25,0.8141342,0.10835066,-0.5635855,125.99295,0.0004892419,301.66,167.495,0.7978105,1200.227,0.78104895,1,7266.603,0.23681991
2022-03-04 07:00:00,915.4652,0.8846516,8001.0347,0.3684814,0.7639772,79.41,476.46,39787.445,0.7639772,0.08180447,0.040320016,422.2663,84.566795,164.50508,0.05626464,161.14583,58.25,0.78143567,0.0769457,-0.5804539,122.380714,0.00056264637,301.66,153.885,0.7522514,1315.3137,0.806225,4,7634.7515,0.2088184
2022-03-04 08:00:00,891.2414,0.8879852,8178.1846,0.28258592,0.76916915,83.09333,249.28,40613.363,0.76916915,0.057533283,0.039872423,423.94318,83.327736,147.74883,0.05615206,153.81583,58.25,0.7798841,0.055309642,-0.569029,119.23986,0.0005615206,301.66,118.915,0.7774867,1368.5146,0.8184569,4,7729.2783,0.19572683
2022-03-04 09:00:00,837.3231,0.88911265,8200.412,0.27089143,0.77041286,88.613335,265.84,40701.59,0.77041286,0.054623693,0.03671923,390.846,79.76868,171.64528,0.05803627,145.66292,58.25,0.7962221,0.052632663,-0.5603124,116.58227,0.00058036274,301.66,91.905,0.74149805,1389.1349,0.8194686,4,7691.1685,0.19429432
2022-03-04 10:00:00,803.99457,0.8900845,8186.5913,0.29951254,0.77136207,83.425,333.7,40699.035,0.77136207,0.062759064,0.035902403,381.03806,76.99506,168.47882,0.058473103,138.395,58.25,0.80133575,0.060092825,-0.5557571,113.93409,0.00058473105,301.66,86.865,0.7431725,1403.6183,0.8143406,4,7690.5806,0.20063542
2022-03-04 11:00:00,807.00854,0.8816552,8068.5376,0.30484837,0.7624466,81.362,406.81,40090.97,0.7624466,0.062013377,0.0457119,483.74298,69.44773,150.67987,0.06691077,129.21417,58.25,0.74752456,0.05939174,-0.561125,111.32496,0.0006691078,267.78,84.75,0.7703051,1407.137,0.81982803,4,7690.579,0.19482388
2022-03-04 12:00:00,806.0874,0.87200207,7904.2417,0.38205034,0.752057,80.775,646.2,39280.418,0.752057,0.08084692,0.05416829,569.31757,63.464554,155.60197,0.0761746,121.41167,58.25,0.7033259,0.07606761,-0.5752034,108.860565,0.000761746,239.94,83.3,0.7628019,1393.3795,0.8155909,4,7610.5137,0.19910362
2022-03-04 13:00:00,831.4443,0.86750954,7860.8696,0.45831135,0.7476951,77.20143,540.41,39016.105,0.7476951,0.102829225,0.056141887,590.24603,59.742126,184.3792,0.0811276,115.190414,58.25,0.69242,0.094682746,-0.5632113,106.46932,0.00081127597,239.94,82.565,0.7189342,1384.6545,0.80695796,4,7626.3774,0.20659044
2022-03-04 14:00:00,830.6464,0.863065,7753.453,0.49852023,0.7423459,72.52143,507.65,38718.863,0.7423459,0.11514046,0.060082015,627.5283,57.305637,185.85411,0.08588297,109.762085,58.25,0.6746872,0.105405174,-0.5546429,103.75257,0.00085882965,239.94,81.665,0.71668583,1380.088,0.80694604,4,7607.529,0.21143611
2022-03-04 15:00:00,840.081,0.8695856,7835.736,0.46194217,0.7498424,74.054,370.27,39219.637,0.7498424,0.102436654,0.05297967,553.6293,50.518692,192.3258,0.079389356,102.86,58.25,0.7138867,0.09507611,-0.55470926,101.39557,0.00079389353,234.12,81.3,0.7072666,1374.3015,0.8145615,4,7602.935,0.2058182
2022-03-04 16:00:00,849.39465,0.8755804,8031.8174,0.358338,0.763488,81.3975,325.59,40030.227,0.763488,0.07645851,0.045255642,476.08484,42.198914,211.8135,0.07073106,96.49875,58.25,0.75610405,0.072431296,-0.5788486,99.79992,0.00070731057,213.32,81.3,0.6824385,1380.131,0.81486535,4,7635.353,0.20213123
2022-03-04 17:00:00,828.4544,0.8853423,8055.761,0.32662535,0.7694826,81.113335,730.02,40325.75,0.7694826,0.07203249,0.034514934,361.339,34.470474,216.63748,0.056405205,91.06958,58.25,0.8148878,0.068805754,-0.5869841,98.29033,0.0005640521,213.32,81.105,0.6752062,1399.8219,0.80969614,4,7701.4443,0.21065651
2022-03-04 18:00:00,826.80225,0.890357,7967.6104,0.3570941,0.7691417,75.646,378.23,40289.117,0.7691417,0.08180624,0.03217443,333.29794,22.683771,182.97816,0.049842816,85.32708,58.25,0.82977635,0.078142956,-0.5703263,96.4671,0.0004984281,166.04,80.91,0.7256699,1395.4236,0.8094412,4,7696.585,0.21883015
2022-03-04 19:00:00,871.3937,0.8925158,7960.1924,0.3658748,0.77082,75.77,151.54,40501.168,0.77082,0.08504299,0.027927915,288.40918,19.307861,203.89398,0.047671854,82.5475,58.25,0.85270214,0.08144559,-0.55951554,94.751335,0.00047671856,166.04,80.865,0.69431186,1368.0159,0.8105239,4,7651.461,0.22260506
2022-03-04 20:00:00,888.1228,0.89227945,7934.641,0.37714413,0.77027607,77.55334,232.66,40258.324,0.77027607,0.08901693,0.028324291,291.7695,7.5774236,200.98772,0.0478357,78.725,58.25,0.85098594,0.08471094,-0.5548302,93.11523,0.00047835702,96.1,80.68,0.69776285,1319.65,0.8061724,4,7622.657,0.22461158
2022-03-04 21:00:00,920.2504,0.89638835,7918.776,0.34047383,0.7736577,85.114,425.57,40106.6,0.7736577,0.07948151,0.027241528,278.83078,7.6802588,163.29276,0.04319509,78.903336,58.25,0.8575941,0.07620439,-0.56370574,92.47961,0.00043195093,96.1,80.68,0.7540772,1256.5316,0.8055661,4,7581.285,0.22381863
2022-03-04 22:00:00,921.32983,0.8901673,7769.085,0.43820763,0.7662031,79.16333,474.98,38942.426,0.7662031,0.112269975,0.032002524,324.4966,7.663574,169.54134,0.048723064,78.79667,58.25,0.8342714,0.103394695,-0.5709622,91.37884,0.00048723063,96.1,79.745,0.74115825,1177.9856,0.7847939,4,7375.9985,0.23594908
2022-03-04 23:00:00,906.9978,0.8939306,7633.95,0.4392218,0.7676588,84.34,590.38,38098.6,0.7676588,0.11746369,0.03184935,316.7245,6.9532933,116.357254,0.043550067,78.409584,58.25,0.8382408,0.10724473,-0.5831627,91.013336,0.00043550064,87.71,79.745,0.82235533,1092.1931,0.7729726,1,7125.542,0.24416988
2022-03-05 00:00:00,884.2814,0.89814407,7289.19,0.5423322,0.7660978,79.3425,317.37,36072.38,0.7660978,0.16997841,0.025556276,243.16028,7.0794315,108.311226,0.036850374,77.93958,58.25,0.87593865,0.15153185,-0.5643763,89.39066,0.00036850374,87.71,78.97,0.8358921,1027.9622,0.75711906,1,6956.4434,0.2794078
2022-03-05 01:00:00,877.2668,0.9037837,7534.012,0.4908051,0.7746974,84.292,421.46,36181.746,0.7746974,0.14865953,0.021168558,205.86642,7.1987915,110.64352,0.03245337,78.165,58.25,0.8949661,0.13162604,-0.5736913,88.989815,0.0003245337,87.71,79.745,0.8323583,984.932,0.7461811,1,6802.45,0.26818395
2022-03-05 02:00:00,875.9112,0.90140885,7351.275,0.546527,0.7699094,74.69,224.07,35700.66,0.7699094,0.17701425,0.021766858,207.83505,7.281199,114.283585,0.033641994,78.02959,58.25,0.8939617,0.15434547,-0.57397354,87.65063,0.00033641994,87.71,79.745,0.8268431,965.1957,0.73989177,1,6809.8413,0.2824114
2022-03-05 03:00:00,872.6429,0.90301454,7374.3706,0.53920865,0.7716975,72.315,144.63,35699.98,0.7716975,0.17449829,0.019527582,186.60631,6.051818,123.67888,0.03234856,78.651665,62.55,0.9047927,0.15207884,-0.5594897,86.49298,0.00032348558,87.71,79.745,0.81260777,953.1602,0.7379414,1,6764.8037,0.28204077
2022-03-05 04:00:00,868.6635,0.9098269,7433.638,0.5178853,0.77834207,79.08,158.16,36014.695,0.77834207,0.16731484,0.011936471,114.00053,4.986188,127.34609,0.02512566,79.35125,70.73,0.9418365,0.14683366,-0.58036786,85.92074,0.0002512566,87.71,79.93,0.8082137,960.42487,0.73698425,1,6786.239,0.28352544
2022-03-05 05:00:00,867.6751,0.9114292,7521.664,0.49263674,0.7810438,83.67,167.34,36441.363,0.7810438,0.15397865,0.011078009,106.68424,5.046909,126.667404,0.024135951,79.5875,70.73,0.9455693,0.13673085,-0.576168,85.73028,0.0002413595,87.71,80.68,0.8092359,993.0823,0.7431358,1,6869.252,0.27754903
2022-03-05 06:00:00,864.639,0.9154757,7562.8237,0.47733766,0.78506917,84.34,84.34,37246.688,0.78506917,0.14607686,0.009085904,87.52744,4.854302,105.68525,0.019999247,79.44708,70.73,0.9553431,0.1325047,-0.58239883,85.61906,0.00019999247,86.81,80.68,0.84083545,1046.3148,0.7553806,1,7058.1123,0.27759114
2022-03-05 07:00:00,858.6778,0.9130235,7601.593,0.47094297,0.783245,75.98,75.98,37540.117,0.783245,0.13994543,0.010464251,101.55823,4.894869,121.11848,0.023219926,79.24458,70.73,0.94818455,0.1279577,-0.5842167,84.84793,0.00023219927,86.81,79.93,0.8153682,1097.07,0.76362,4,7151.767,0.2717053
2022-03-05 08:00:00,836.13275,0.9115716,7606.0337,0.47549626,0.78194785,75.98,75.98,38030.395,0.78194785,0.13895361,0.012809302,124.59652,4.86598,115.994484,0.028403759,78.94708,70.73,0.93623513,0.1285479,-0.5731999,84.1385,0.00028403758,86.81,79.155,0.8231791,1161.9568,0.77458555,4,7204.329,0.27034473
2022-03-05 09:00:00,843.0461,0.9045774,7635.118,0.4711515,0.77637035,78.325,156.65,38395.395,0.77637035,0.13136612,0.014183062,139.48157,4.6340313,181.67314,0.041537583,78.58708,70.73,0.9286174,0.123005055,-0.5597823,83.59782,0.00041537583,86.81,78.845,0.72305924,1212.3188,0.78893983,4,7338.2754,0.26107326
2022-03-05 10:00:00,846.4059,0.91292214,7779.6504,0.409533,0.7855516,83.14,83.14,39034.45,0.7855516,0.10924188,0.0122722145,121.53694,4.618918,122.627396,0.034463312,78.572914,70.73,0.93770534,0.104242906,-0.57705307,83.561195,0.00034463312,86.81,78.845,0.813068,1255.8881,0.7941287,4,7435.885,0.25454092
2022-03-05 11:00:00,841.29785,0.9192401,7744.5356,0.40860367,0.7906189,78.325,156.65,39118.676,0.7906189,0.111789726,0.004897573,47.974354,4.5916085,125.06507,0.031997763,78.515,70.73,0.9754104,0.107052244,-0.57206035,83.2707,0.00031997764,86.81,78.845,0.80935204,1264.027,0.79145634,4,7384.189,0.26199532
2022-03-05 12:00:00,837.5369,0.9161154,7549.985,0.46236777,0.7849252,73.96,221.88,38411.81,0.7849252,0.13414656,0.0025489754,24.51791,4.686382,165.31789,0.04208441,78.2175,70.73,0.98743314,0.12656353,-0.55834275,82.47944,0.0004208441,86.81,78.05,0.747991,1243.2783,0.7845062,4,7276.414,0.27372918
2022-03-05 13:00:00,836.63745,0.91770816,7451.8906,0.48127365,0.7851074,67.77333,203.32,38017.656,0.7851074,0.1450885,0.0025491044,24.194967,5.126798,140.034,0.041995153,77.75916,67.97,0.98759866,0.13581227,-0.55732834,81.31869,0.0004199515,86.81,76.68,0.78653353,1227.9843,0.7775089,4,7166.605,0.28219342
2022-03-05 14:00:00,866.0819,0.91397035,7385.475,0.5058276,0.78085524,58.27,116.54,37646.25,0.78085524,0.15570508,0.002899194,27.42112,6.42129,170.07411,0.04542982,77.16583,58.27,0.9859451,0.14420913,-0.5539491,79.47479,0.00045429816,86.81,76.68,0.7407407,1213.5458,0.7736961,4,7145.658,0.28509542
2022-03-05 15:00:00,896.66284,0.91074014,7321.03,0.5143972,0.77701116,58.15333,174.46,37303.55,0.77701116,0.16527247,0.0011032355,10.394728,7.581286,214.64659,0.045896377,76.45875,57.32,0.99500734,0.15167676,-0.55387264,77.70241,0.0004589638,86.81,76.68,0.6732929,1213.6827,0.7628349,4,7148.516,0.2948631
2022-03-05 16:00:00,851.67706,0.912576,7510.9526,0.45933068,0.7815453,76.0425,304.17,37940.875,0.7815453,0.13817427,0.0006729328,6.4671445,7.51376,221.66545,0.038853023,76.17375,57.32,0.99689376,0.12906392,-0.53046566,77.45502,0.00038853026,86.81,75.98,0.667668,1244.1617,0.7711357,4,7215.508,0.28098258
2022-03-05 17:00:00,856.28375,0.91654646,7833.431,0.35550392,0.7895685,86.2475,344.99,38910.51,0.7895685,0.09557495,0.0017243297,17.107342,7.686042,193.09203,0.02454139,76.35667,57.32,0.99177533,0.09156547,-0.5627355,78.08421,0.0002454139,86.81,75.98,0.7105067,1279.2345,0.7829829,4,7457.8804,0.2575653
2022-03-05 18:00:00,879.23956,0.9177627,8018.6343,0.2848152,0.79319316,87.166664,261.5,39705.57,0.79319316,0.07086141,0.0026237906,26.524708,7.991963,187.52628,0.021140022,76.8425,57.32,0.9872844,0.069332145,-0.5603005,78.81028,0.00021140021,87.16,76.68,0.71885115,1300.1204,0.7953899,4,7609.427,0.24342853
